symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate
PENGUSDT,2025-01-10 00:00:00+09:00,0.0861,0.0872,0.0855,0.0872,191971.0,18402211.0,0.0001,-1.469,82.327,-4.088
PENGUUSDT,2025-01-10 00:00:00+09:00,0.03236,0.03326,0.03217,0.03299,96954100.0,1109135620.0,5e-05,0.457,21.087,-7.207
PEOPLEUSDT,2025-01-10 00:00:00+09:00,0.03774,0.03817,0.0375,0.03815,4351017.0,183647522.0,0.0001,-0.78,56.819,1.707
PERPUSDT,2025-01-10 00:00:00+09:00,0.6875,0.6987,0.6841,0.6987,16682.0,3458404.0,0.0001,-0.186,18.317,0.907
PHAUSDT,2025-01-10 00:00:00+09:00,0.2962,0.30385,0.29422,0.30295,908303.0,16488917.0,0.0001,-0.401,12.495,-3.112
PHBUSDT,2025-01-10 00:00:00+09:00,1.4085,1.4312,1.4043,1.4291,10015.0,1176533.0,0.0001,-0.653,92.674,-3.149
PIRATEUSDT,2025-01-10 00:00:00+09:00,0.1359,0.1374,0.1354,0.1374,77722.0,10167470.0,0.0001,-0.363,74.878,-0.88
PIXELUSDT,2025-01-10 00:00:00+09:00,0.1393,0.1414,0.1385,0.1413,287122.0,24823821.0,0.0001,-0.772,181.476,1.41
PNUTUSDT,2025-01-10 00:00:00+09:00,0.5437,0.5543,0.5395,0.5526,2945468.0,37593738.0,0.0001,-0.629,30.031,-2.793
POLUSDT,2025-01-10 00:00:00+09:00,0.4511,0.4564,0.4491,0.456,1423738.0,65583630.0,0.0001,-0.545,20.896,-0.532
POLYXUSDT,2025-01-10 00:00:00+09:00,0.2852,0.2906,0.2832,0.2903,461818.0,8091017.0,0.0001,-0.138,-15.513,-0.812
PONKEUSDT,2025-01-10 00:00:00+09:00,0.26681,0.27091,0.26562,0.27066,539291.0,22482704.0,0.000119,0.483,53.568,1.751
POPCATUSDT,2025-01-10 00:00:00+09:00,0.534,0.5516,0.5314,0.5501,6987698.0,171728004.0,0.0001,-1.592,109.658,-0.332
PORTALUSDT,2025-01-10 00:00:00+09:00,0.2734,0.2778,0.2721,0.2778,124488.6,9566078.8,5.1e-05,-1.104,18.878,-5.175
POWRUSDT,2025-01-10 00:00:00+09:00,0.2971,0.3025,0.2966,0.302,674731.0,12031639.0,0.0001,-0.527,-36.579,-6.918
PRCLUSDT,2025-01-10 00:00:00+09:00,0.2541,0.2593,0.2525,0.2592,338567.0,13563257.0,0.0001,-1.106,49.181,-0.305
PRIMEUSDT,2025-01-10 00:00:00+09:00,12.85,13.162,12.698,13.149,36028.6,403282.2,0.0001,-2.931,141.18,-1.07
PROMUSDT,2025-01-10 00:00:00+09:00,5.372,5.424,5.357,5.424,2984.3,139285.9,0.0001,-1.04,0.162,-2.642
PROSUSDT,2025-01-10 00:00:00+09:00,0.4843,0.491,0.4834,0.4908,111475.0,1193117.0,0.0001,-1.958,-74.83,-1.294
PUFFERUSDT,2025-01-10 00:00:00+09:00,0.6691,0.681,0.6672,0.6802,423649.0,13159307.0,0.0001,0.995,51.156,-1.375
PYRUSDT,2025-01-10 00:00:00+09:00,2.836,2.874,2.823,2.874,2569.0,278380.0,0.0001,-0.862,56.453,-1.101
PYTHUSDT,2025-01-10 00:00:00+09:00,0.3271,0.3312,0.3257,0.3311,716007.0,51985289.0,3.7e-05,-1.105,292.365,7.341
QIUSDT,2025-01-10 00:00:00+09:00,0.01464,0.01487,0.01457,0.01484,846720.0,38884100.0,0.0001,-0.469,-5.245,-2.139
QNTUSDT,2025-01-10 00:00:00+09:00,101.62,103.31,101.1,103.31,1163.52,44415.6,7.1e-05,0.068,80.205,-0.843
QTUMUSDT,2025-01-10 00:00:00+09:00,3.135,3.19,3.118,3.187,14735.0,1967847.0,0.0001,-0.468,6.355,-1.217
QUICKUSDT,2025-01-10 00:00:00+09:00,0.04012,0.04067,0.04,0.04067,79560.0,9396130.0,0.0001,-0.416,-16.432,0.597
RADUSDT,2025-01-10 00:00:00+09:00,1.222,1.227,1.214,1.227,7604.3,946242.7,0.0001,-2.153,39.224,-2.72
RAREUSDT,2025-01-10 00:00:00+09:00,0.1013,0.1027,0.1009,0.1027,469925.0,20099348.0,0.000704,-0.194,17.747,0.095
RAYDIUMUSDT,2025-01-10 00:00:00+09:00,4.8898,4.9561,4.8659,4.9531,10822.4,1555641.7,0.0001,-0.526,66.232,0.411
RDNTUSDT,2025-01-10 00:00:00+09:00,0.05354,0.0544,0.05329,0.05439,733997.0,40652653.0,-0.000407,0.018,33.023,-2.044
REEFUSDT,2025-01-10 00:00:00+09:00,0.000948,0.000963,0.000942,0.000962,77334210.0,6552521190.0,0.0002,-0.825,22.256,-0.207
RENDERUSDT,2025-01-10 00:00:00+09:00,7.08,7.178,7.044,7.172,153213.3,3961353.7,-5.3e-05,-0.111,124.307,-0.15
RENUSDT,2025-01-10 00:00:00+09:00,0.02942,0.03006,0.02922,0.03006,497972.2,49085916.0,0.0001,-0.265,-34.736,-2.469
REQUSDT,2025-01-10 00:00:00+09:00,0.11707,0.11844,0.11648,0.11844,148294.0,6903496.0,0.0001,-0.887,47.771,0.138
REZUSDT,2025-01-10 00:00:00+09:00,0.03083,0.03128,0.03067,0.03128,554375.0,55344257.0,0.0001,-1.044,96.872,-2.99
RIFSOLUSDT,2025-01-10 00:00:00+09:00,0.02984,0.03093,0.02974,0.03093,5583302.0,169214103.0,0.0001,-1.591,103.238,-2.349
RIFUSDT,2025-01-10 00:00:00+09:00,0.09317,0.0946,0.09276,0.0946,278224.0,8044366.0,0.0001,-0.641,64.49,-4.0
RLCUSDT,2025-01-10 00:00:00+09:00,2.0206,2.0511,2.0136,2.0493,4543.8,592206.3,0.0001,-0.895,-14.384,-0.795
RONUSDT,2025-01-10 00:00:00+09:00,1.79,1.82,1.784,1.82,27742.2,1562176.8,-9.4e-05,-0.438,161.809,-1.434
ROSEUSDT,2025-01-10 00:00:00+09:00,0.07429,0.07531,0.07387,0.07527,722302.0,78325455.0,6.1e-05,-0.594,105.612,1.623
RPLUSDT,2025-01-10 00:00:00+09:00,10.425,10.615,10.39,10.615,1151.87,80083.09,-5.2e-05,-0.141,26.588,2.122
RSRUSDT,2025-01-10 00:00:00+09:00,0.012858,0.013057,0.012783,0.013057,10614440.0,554770340.0,-3.6e-05,-0.662,85.616,-0.229
RSS3USDT,2025-01-10 00:00:00+09:00,0.11616,0.11723,0.11546,0.11714,125677.0,10409654.0,0.0001,-3.078,108.377,0.657
RUNEUSDT,2025-01-10 00:00:00+09:00,3.585,3.633,3.558,3.631,344386.0,8035712.6,1e-06,-3.199,230.945,12.282
RVNUSDT,2025-01-10 00:00:00+09:00,0.01943,0.01974,0.01936,0.01974,867831.0,168813701.0,0.0001,-0.454,42.646,-1.786
SAFEUSDT,2025-01-10 00:00:00+09:00,0.9472,0.96,0.9433,0.9591,52289.1,3087378.8,6.1e-05,1.653,64.443,-0.072
SAGAUSDT,2025-01-10 00:00:00+09:00,1.2547,1.2694,1.2481,1.2688,112205.1,3222372.8,0.0001,-0.619,57.601,-2.224
SANDUSDT,2025-01-10 00:00:00+09:00,0.5777,0.5902,0.5761,0.5894,2933227.0,48434747.0,2.2e-05,-1.586,139.935,2.63
SCAUSDT,2025-01-10 00:00:00+09:00,0.2166,0.2209,0.2159,0.2208,95455.0,2770603.29999999,0.0001,-0.271,-48.171,-1.009
SCRTUSDT,2025-01-10 00:00:00+09:00,0.4297,0.4343,0.4272,0.4343,164460.7,3418095.9,0.0001,-0.298,59.109,-3.908
SCRUSDT,2025-01-10 00:00:00+09:00,0.816,0.825,0.812,0.824,185426.8,8997733.4,0.0001,-0.603,26.806,-0.121
SCUSDT,2025-01-10 00:00:00+09:00,0.005963,0.006017,0.005921,0.006006,15085780.0,510688950.0,0.000458,-0.629,-17.404,-5.765
SDUSDT,2025-01-10 00:00:00+09:00,1.1614,1.1717,1.1557,1.1712,27841.0,1145419.0,0.0001,-0.662,83.237,-2.112
SEIUSDT,2025-01-10 00:00:00+09:00,0.376,0.3815,0.3737,0.3814,3101456.0,123203010.0,4e-05,-0.574,112.811,-1.748
SENDUSDT,2025-01-10 00:00:00+09:00,2.4079,2.4527,2.3907,2.4464,47421.0,1013865.0,0.0001,0.654,85.581,1.142
SFPUSDT,2025-01-10 00:00:00+09:00,0.6736,0.6814,0.6722,0.6814,14076.3,4338950.5,0.0001,-0.103,16.984,-0.523
SHIB1000USDT,2025-01-10 00:00:00+09:00,0.020885,0.021266,0.020798,0.021257,79260410.0,2126317650.0,0.0001,0.582,98.651,1.484
SILLYUSDT,2025-01-10 00:00:00+09:00,0.00738,0.0075,0.00735,0.00748,2941345.0,169861776.0,0.0001,-4.47,49.656,-6.1
SKLUSDT,2025-01-10 00:00:00+09:00,0.0436,0.04424,0.04338,0.04423,463445.0,39153904.0,0.0001,-0.874,65.39,1.351
SLERFUSDT,2025-01-10 00:00:00+09:00,0.151,0.1525,0.1503,0.1524,328136.0,19650669.0,0.0001,-0.392,54.303,-2.66
SLFUSDT,2025-01-10 00:00:00+09:00,0.2776,0.2793,0.2761,0.2784,51905.0,4272541.0,1.3e-05,-2.555,83.766,1.428
SLPUSDT,2025-01-10 00:00:00+09:00,0.003416,0.003472,0.003403,0.003472,6114380.0,668033530.0,0.0001,-1.223,-11.376,0.385
SNTUSDT,2025-01-10 00:00:00+09:00,0.04417,0.04476,0.04405,0.04476,1693130.0,73065540.0,-0.000841,-0.334,-15.564,0.125
SNXUSDT,2025-01-10 00:00:00+09:00,1.77,1.8,1.758,1.799,66449.3,4609607.2,0.0001,-1.479,157.683,1.168
SOLOUSDT,2025-01-10 00:00:00+09:00,0.4604,0.4679,0.4591,0.4659,76188.0,2454805.0,0.0001,0.194,29.469,-4.65
SOLUSDT,2025-01-10 00:00:00+09:00,188.7,190.05,187.8,189.95,191199.7,5325064.5,0.0001,-0.152,107.601,3.739
SONICUSDT,2025-01-10 00:00:00+09:00,0.7524,0.7626,0.7441,0.7594,4477273.0,26642677.0,5e-05,-0.81,-6.985,-8.287
SPECUSDT,2025-01-10 00:00:00+09:00,8.061,8.175,8.027,8.173,5115.18,599329.26,-0.001778,-1.613,105.253,-2.261
SPELLUSDT,2025-01-10 00:00:00+09:00,0.0007278,0.0007378,0.0007242,0.0007378,28004750.0,1468138190.0,0.0001,0.068,84.447,-3.88
SPXUSDT,2025-01-10 00:00:00+09:00,1.165,1.1864,1.1616,1.1788,867000.0,14337557.0,-0.000504,-2.939,-32.352,7.437
SSVUSDT,2025-01-10 00:00:00+09:00,20.04,20.22,19.91,20.205,2682.5,122875.09,0.0001,-0.761,52.161,1.223
STEEMUSDT,2025-01-10 00:00:00+09:00,0.2891,0.2937,0.288,0.2907,3559501.0,35745259.0,0.0001,-0.988,-68.012,-7.431
STGUSDT,2025-01-10 00:00:00+09:00,0.4164,0.4206,0.4123,0.4191,1685528.5,13650719.1,0.0001,-1.55,112.633,-3.891
STMXUSDT,2025-01-10 00:00:00+09:00,0.006092,0.0064,0.006092,0.006335,203625615.0,568131560.0,0.0001,2.791,-12.188,-1.072
STORJUSDT,2025-01-10 00:00:00+09:00,0.5281,0.543,0.5276,0.542,511259.9,11387739.3,0.0001,0.575,2.232,0.323
STPTUSDT,2025-01-10 00:00:00+09:00,0.07244,0.07389,0.07187,0.07376,3954480.0,33675030.0,-0.001134,1.64,17.29,5.395
STRKUSDT,2025-01-10 00:00:00+09:00,0.4279,0.4322,0.4255,0.432,813732.2,75902658.6,0.0001,-0.735,85.172,0.749
STXUSDT,2025-01-10 00:00:00+09:00,1.4945,1.515,1.4872,1.5142,399541.1,19660010.89999999,-7.1e-05,0.331,47.999,-0.861
SUIUSDT,2025-01-10 00:00:00+09:00,4.6086,4.6604,4.594,4.6518,2510590.0,42616010.0,6.3e-05,1.166,61.405,-2.194
SUNDOGUSDT,2025-01-10 00:00:00+09:00,0.08225,0.08351,0.0817,0.08342,1879354.0,78056137.0,0.0001,-0.513,110.367,1.405
SUNUSDT,2025-01-10 00:00:00+09:00,0.02324,0.023515,0.023166,0.023515,662510.0,64626370.0,0.0001,-0.461,21.972,-0.397
SUPERUSDT,2025-01-10 00:00:00+09:00,1.1922,1.2198,1.1876,1.2192,83255.0,6293590.0,0.0001,0.214,102.059,-2.52
SUSHIUSDT,2025-01-10 00:00:00+09:00,1.4507,1.4764,1.4415,1.4754,199457.6,7629173.2,1.8e-05,-0.418,61.55,-1.319
SWARMSUSDT,2025-01-10 00:00:00+09:00,0.27653,0.28198,0.27272,0.27655,6633151.0,32943896.0,0.0001,-3.896,-7.636,6.833
SWEATUSDT,2025-01-10 00:00:00+09:00,0.007561,0.007622,0.00752,0.007622,4092320.0,143956130.0,-0.000148,-2.793,18.607,0.274
SWELLUSDT,2025-01-10 00:00:00+09:00,0.02692,0.02736,0.02673,0.02733,1434090.0,121054170.0,0.0001,-1.086,114.045,-4.245
SXPUSDT,2025-01-10 00:00:00+09:00,0.3494,0.354,0.3473,0.3534,523719.8,21977217.3,-0.0016,-0.479,78.912,2.165
SYNUSDT,2025-01-10 00:00:00+09:00,0.5776,0.5857,0.5745,0.5857,45659.0,2619468.0,0.0001,-0.493,31.782,-1.311
SYSUSDT,2025-01-10 00:00:00+09:00,0.1061,0.1078,0.1059,0.1076,139741.0,4268692.0,0.0001,-0.646,30.973,-1.501
TAIKOUSDT,2025-01-10 00:00:00+09:00,1.54,1.5614,1.534,1.5606,202593.2,3352812.5,0.0001,-1.297,31.804,-3.17
TAIUSDT,2025-01-10 00:00:00+09:00,0.25781,0.26447,0.25575,0.26347,406170.0,15730040.0,0.0001,0.274,55.934,0.159
TAOUSDT,2025-01-10 00:00:00+09:00,443.05,454.42,441.05,452.98,4298.325,124655.535,0.0001,0.441,19.25,-0.594
THETAUSDT,2025-01-10 00:00:00+09:00,2.1,2.136,2.0865,2.1347,169896.7,4859004.2,6.4e-05,-1.203,47.419,0.961
THEUSDT,2025-01-10 00:00:00+09:00,1.1663,1.1886,1.1609,1.1877,109438.0,2072233.0,0.0001,-0.967,90.531,-3.638
TIAUSDT,2025-01-10 00:00:00+09:00,4.477,4.558,4.448,4.555,335403.3,16970995.1,0.0001,-0.306,65.551,0.013
TLMUSDT,2025-01-10 00:00:00+09:00,0.012149,0.01231,0.012088,0.012303,698442.0,63152516.0,0.0001,-0.598,15.148,0.023
TNSRUSDT,2025-01-10 00:00:00+09:00,0.3788,0.385,0.3769,0.385,125384.3,5430014.09999999,2.8e-05,0.0,143.02,2.921
TOKENUSDT,2025-01-10 00:00:00+09:00,0.05265,0.05412,0.05184,0.05394,16610050.0,209330840.0,0.0001,1.011,-38.696,-2.99
TONUSDT,2025-01-10 00:00:00+09:00,5.179,5.2174,5.1654,5.2129,78420.4,13998236.0,9.2e-05,-0.209,37.575,0.248
TRBUSDT,2025-01-10 00:00:00+09:00,57.39,58.04,57.13,58.01,5252.56,580101.89,0.000522,0.104,160.866,-0.67
TROYUSDT,2025-01-10 00:00:00+09:00,0.003094,0.003146,0.003077,0.003144,55805800.0,1175447000.0,0.0001,0.447,-3.218,-4.383
TRUUSDT,2025-01-10 00:00:00+09:00,0.07757,0.07869,0.0772,0.07867,238825.0,17071170.0,0.0001,-0.342,26.219,-0.471
TRXUSDT,2025-01-10 00:00:00+09:00,0.24173,0.24364,0.24126,0.24355,4624983.0,173353112.0,0.0001,-0.409,128.113,-7.133
TUSDT,2025-01-10 00:00:00+09:00,0.02865,0.02892,0.02845,0.02891,2102160.0,44801940.0,7.5e-05,-0.755,13.879,-0.88
TWTUSDT,2025-01-10 00:00:00+09:00,1.1353,1.1493,1.1307,1.1493,31750.7,7468310.8,8.2e-05,-0.182,87.981,0.547
UMAUSDT,2025-01-10 00:00:00+09:00,2.536,2.568,2.521,2.568,24503.1,1543105.6,0.000401,-1.002,46.416,1.777
UNIUSDT,2025-01-10 00:00:00+09:00,12.494,12.668,12.428,12.668,89463.3,3752837.4,0.0001,-1.293,126.795,1.58
UROUSDT,2025-01-10 00:00:00+09:00,0.03582,0.037,0.03553,0.03691,1317460.0,48772810.0,0.0001,-0.27,58.524,-7.581
USDCUSDT,2025-01-10 00:00:00+09:00,1.0003,1.0005,1.0002,1.0004,112514.9,5379068.09999999,0.0,0.02,50.413,-1.02
USDEUSDT,2025-01-10 00:00:00+09:00,0.9985,0.9989,0.9984,0.9985,30554.0,2106546.0,0.0001,0.02,677.641,-0.282
USTCUSDT,2025-01-10 00:00:00+09:00,0.0182,0.01841,0.01816,0.01841,2036180.0,95875430.0,0.0001,-0.379,48.251,-1.013
USUALUSDT,2025-01-10 00:00:00+09:00,0.6511,0.6652,0.6481,0.6645,1176403.0,46064030.0,0.0001,-2.092,67.87,2.802
UXLINKUSDT,2025-01-10 00:00:00+09:00,1.2773,1.2971,1.27,1.2945,658546.0,11164292.0,0.000298,-0.477,13.956,-0.614
VANAUSDT,2025-01-10 00:00:00+09:00,13.72,13.844,13.641,13.828,33423.85,1137315.79,0.0001,-0.668,47.303,-1.547
VANRYUSDT,2025-01-10 00:00:00+09:00,0.09622,0.09765,0.09558,0.09765,871613.0,44686955.0,0.0001,-0.803,84.809,-1.491
VELODROMEUSDT,2025-01-10 00:00:00+09:00,0.13544,0.13806,0.13481,0.13806,378009.0,19767451.0,0.0001,-0.253,28.778,-1.729
VELOUSDT,2025-01-10 00:00:00+09:00,0.029357,0.0295,0.0291,0.02949,3742050.0,206526100.0,0.0001,-0.804,56.543,-0.791
VETUSDT,2025-01-10 00:00:00+09:00,0.04434,0.04517,0.04409,0.04515,4522952.0,352554458.0,0.0001,-0.856,101.386,-1.516
VIDTUSDT,2025-01-10 00:00:00+09:00,0.02761,0.02798,0.02748,0.02798,1704390.0,31078590.0,0.0001,-0.321,22.537,-2.921
VIRTUALUSDT,2025-01-10 00:00:00+09:00,3.174,3.2521,3.1484,3.2515,1547788.0,25774184.0,-0.000414,-0.141,89.293,1.978
VOXELUSDT,2025-01-10 00:00:00+09:00,0.1633,0.1655,0.1626,0.1654,45997.0,2874445.0,0.0001,-0.839,17.414,0.284
VRAUSDT,2025-01-10 00:00:00+09:00,0.003999,0.004108,0.003985,0.004101,26854100.0,857242300.0,0.0001,1.209,10.814,-1.011
VTHOUSDT,2025-01-10 00:00:00+09:00,0.002446,0.002479,0.002439,0.002479,4295600.0,198019500.0,0.0001,-0.959,-6.753,-1.829
WAVESUSDT,2025-01-10 00:00:00+09:00,1.8025,1.8125,1.776,1.808,362691.2,4179111.4,0.0001,-1.202,-37.033,-2.827
WAXPUSDT,2025-01-10 00:00:00+09:00,0.04625,0.04731,0.0461,0.0473,2223260.0,34683290.0,0.0001,0.339,2.623,7.543
WIFUSDT,2025-01-10 00:00:00+09:00,1.5471,1.5861,1.5366,1.5845,6158447.0,72734945.0,0.0001,-0.54,80.689,1.6
WLDUSDT,2025-01-10 00:00:00+09:00,2.137,2.166,2.12,2.161,958969.7,28141016.8,4.2e-05,-0.826,89.308,-2.4
WOOUSDT,2025-01-10 00:00:00+09:00,0.1997,0.2027,0.1985,0.2026,191446.3,20718072.8,0.0001,0.049,144.775,-1.064
WUSDT,2025-01-10 00:00:00+09:00,0.2541,0.2569,0.2523,0.2567,891944.5,52787610.7,0.0001,-0.85,59.966,-1.382
XAIUSDT,2025-01-10 00:00:00+09:00,0.2061,0.2088,0.2047,0.2086,480212.0,34023187.0,-3.3e-05,-0.95,21.755,-0.109
