symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate
COWUSDT,2025-01-10 00:00:00+09:00,0.6995,0.7129,0.6962,0.7129,299678.0,7734610.0,0.0001,2.961,166.674,2.926
CROUSDT,2025-01-10 00:00:00+09:00,0.13685,0.13917,0.13632,0.13908,1107043.0,62224331.0,1.5e-05,2.092,163.935,-0.289
CRVUSDT,2025-01-10 00:00:00+09:00,0.8052,0.8243,0.7989,0.8233,1436988.4,63658853.6,0.0001,3.703,173.591,0.731
CTCUSDT,2025-01-10 00:00:00+09:00,1.03245,1.0469,1.03025,1.0457,287117.0,5921672.0,-0.000336,3.402,193.773,0.012
CTKUSDT,2025-01-10 00:00:00+09:00,0.7306,0.7417,0.7293,0.7415,30493.2,2366427.4,5e-05,2.516,39.691,0.696
CTSIUSDT,2025-01-10 00:00:00+09:00,0.14369,0.14581,0.14318,0.14581,114730.0,10663709.0,0.0001,2.568,380.58,-1.589
CVCUSDT,2025-01-10 00:00:00+09:00,0.17464,0.17824,0.17412,0.17759,1431486.0,27320529.0,0.0001,2.576,-24.378,-0.734
CVXUSDT,2025-01-10 00:00:00+09:00,4.161,4.248,4.141,4.238,63196.28,1578290.44,0.001051,0.641,267.48,4.097
CYBERUSDT,2025-01-10 00:00:00+09:00,3.042,3.083,3.024,3.082,14231.5,1141108.1,0.0001,1.952,188.243,1.035
DASHUSDT,2025-01-10 00:00:00+09:00,36.56,36.93,36.36,36.93,418.49,140780.60999999,0.0001,2.84,374.152,-0.463
DATAUSDT,2025-01-10 00:00:00+09:00,0.04417,0.04484,0.04406,0.04482,331990.0,9803110.0,0.0001,1.541,14.456,1.42
DBRUSDT,2025-01-10 00:00:00+09:00,0.032,0.03247,0.03182,0.03243,1882900.0,63929070.0,0.0001,2.432,249.14,-3.61
DEEPUSDT,2025-01-10 00:00:00+09:00,0.14555,0.14775,0.14515,0.14705,3040840.0,100546280.0,6.1e-05,4.099,65.222,3.009
DEGENUSDT,2025-01-10 00:00:00+09:00,0.009933,0.010041,0.00988,0.010022,17337710.0,805810430.0,0.0001,2.916,131.95,-2.029
DENTUSDT,2025-01-10 00:00:00+09:00,0.0012321,0.0012501,0.0012244,0.0012482,14733200.0,1019981200.0,0.0001,2.261,58.391,-0.262
DEXEUSDT,2025-01-10 00:00:00+09:00,14.588,14.666,14.474,14.616,9710.8,202633.2,0.0001,1.198,22.901,0.494
DGBUSDT,2025-01-10 00:00:00+09:00,0.012064,0.012262,0.012002,0.012253,4948570.0,165325360.0,0.0001,2.975,61.87,-4.369
DODOUSDT,2025-01-10 00:00:00+09:00,0.13783,0.14071,0.13746,0.14035,48967.0,11330808.0,0.0001,2.341,158.064,0.968
DOGEUSDT,2025-01-10 00:00:00+09:00,0.32205,0.32666,0.32019,0.32632,66008855.0,1953128527.0,0.0001,2.375,194.708,-1.09
DOGSUSDT,2025-01-10 00:00:00+09:00,0.0004365,0.0004422,0.0004342,0.000442,871507800.0,22558852800.0,0.0001,2.552,125.765,-0.025
DOGUSDT,2025-01-10 00:00:00+09:00,0.005682,0.005768,0.005668,0.005766,23960500.0,2233207700.0,0.0001,3.836,112.06,0.717
DOP1USDT,2025-01-10 00:00:00+09:00,0.001205,0.001223,0.001204,0.001222,15327530.0,928339700.0,0.0001,2.603,225.692,0.688
DOTUSDT,2025-01-10 00:00:00+09:00,6.612,6.685,6.575,6.682,163521.5,11527762.6,8e-05,2.879,205.493,-0.381
DRIFTUSDT,2025-01-10 00:00:00+09:00,1.1358,1.15,1.1303,1.15,322959.0,14201898.0,0.000903,2.578,34.877,-0.583
DUSKUSDT,2025-01-10 00:00:00+09:00,0.20458,0.20824,0.20389,0.20803,84585.0,8472904.0,0.0001,2.251,226.384,-0.995
DYDXUSDT,2025-01-10 00:00:00+09:00,1.31,1.329,1.303,1.328,441120.9,24621153.5,0.0001,3.186,67.96,-1.017
DYMUSDT,2025-01-10 00:00:00+09:00,1.176,1.192,1.17,1.19,49739.7,4253561.2,0.0001,2.586,66.036,-0.05
EDUUSDT,2025-01-10 00:00:00+09:00,0.5238,0.5302,0.5223,0.5301,33164.6,4725891.09999999,0.0001,1.416,233.978,-9.901
EGLDUSDT,2025-01-10 00:00:00+09:00,32.6,33.05,32.46,33.05,2766.53,255378.94,0.0001,2.576,66.52,-0.749
EIGENUSDT,2025-01-10 00:00:00+09:00,3.2549,3.2923,3.2286,3.2893,94908.0,4199587.0,9.1e-05,3.145,136.667,-2.018
ENAUSDT,2025-01-10 00:00:00+09:00,0.8875,0.904,0.8786,0.9034,5762339.0,217186605.0,-0.000541,2.671,246.949,-0.317
ENJUSDT,2025-01-10 00:00:00+09:00,0.2012,0.2049,0.2005,0.2046,281862.8,20570807.3,0.0001,2.556,244.649,-0.978
ENSUSDT,2025-01-10 00:00:00+09:00,31.089,31.482,30.962,31.478,15294.2,676158.5,2.2e-05,2.668,511.383,0.231
EOSUSDT,2025-01-10 00:00:00+09:00,0.7782,0.7879,0.7745,0.7876,509470.8,23885273.5,9e-05,2.539,71.876,-0.78
ETCUSDT,2025-01-10 00:00:00+09:00,24.741,25.05,24.657,25.04,12678.1,1654874.2,0.0001,2.539,171.758,-0.554
ETHBTCUSDT,2025-01-10 00:00:00+09:00,0.035063,0.035172,0.035041,0.035172,879940.0,455502560.0,0.0,0.397,141.549,-1.052
ETHFIUSDT,2025-01-10 00:00:00+09:00,1.8608,1.8924,1.8506,1.8878,79327.2,4783121.09999999,-5.4e-05,2.967,263.807,0.427
ETHUSDT,2025-01-10 00:00:00+09:00,3249.39,3277.61,3242.39,3277.42,26318.85,1181641.43,0.0001,1.813,203.524,-0.0
ETHWUSDT,2025-01-10 00:00:00+09:00,2.973,3.011,2.961,3.011,1142.39,1091628.6,-1e-06,2.033,290.31,-0.108
FARTCOINUSDT,2025-01-10 00:00:00+09:00,0.8227,0.83,0.8076,0.8237,6230593.0,43243234.0,0.0001,1.867,63.244,1.469
FBUSDT,2025-01-10 00:00:00+09:00,2.426,2.435,2.4,2.431,7613.7,334907.4,0.000121,3.271,107.28,-0.832
FDUSDUSDT,2025-01-10 00:00:00+09:00,0.9987,0.9991,0.9985,0.9986,4799.0,232570.0,0.0001,-0.04,314.14,0.487
FIDAUSDT,2025-01-10 00:00:00+09:00,0.2139,0.2166,0.2129,0.2162,150220.0,5703573.0,0.0001,2.659,171.97,4.865
FILUSDT,2025-01-10 00:00:00+09:00,5.026,5.082,4.992,5.079,106263.4,7715895.2,5.3e-05,2.772,133.611,-0.695
FIOUSDT,2025-01-10 00:00:00+09:00,0.03543,0.03613,0.03539,0.03609,275080.0,16351940.0,0.0001,2.354,62.647,-0.335
FIREUSDT,2025-01-10 00:00:00+09:00,0.3383,0.344,0.3372,0.344,44080.7,1607985.3,0.0001,1.956,52.221,-2.541
FLMUSDT,2025-01-10 00:00:00+09:00,0.06696,0.06798,0.06663,0.06783,158442.0,19627947.0,0.0001,2.107,310.941,7.093
FLOCKUSDT,2025-01-10 00:00:00+09:00,0.2914,0.3085,0.2878,0.2967,1299593.0,3539483.0,5e-05,1.679,-30.087,9.967
FLOWUSDT,2025-01-10 00:00:00+09:00,0.7256,0.7362,0.722,0.7358,210077.7,10785045.6,0.0001,2.166,72.91,0.619
FLRUSDT,2025-01-10 00:00:00+09:00,0.02306,0.02331,0.02293,0.02331,2729960.0,141679480.0,0.0001,1.702,87.793,-2.975
FLUXUSDT,2025-01-10 00:00:00+09:00,0.554,0.563,0.5511,0.563,27747.0,1676686.0,0.0001,2.737,168.924,-0.717
FORTHUSDT,2025-01-10 00:00:00+09:00,4.9902,5.0833,4.9803,5.0748,5699.4,196603.8,0.0001,1.573,93.075,-3.15
FOXYUSDT,2025-01-10 00:00:00+09:00,0.010271,0.010497,0.01025,0.010478,6954120.0,253175940.0,0.0001,3.099,647.686,-1.86
FTMUSDT,2025-01-10 00:00:00+09:00,0.6335,0.6396,0.6265,0.6389,1793248.0,33525420.0,-6e-06,2.519,109.158,-1.56
FTNUSDT,2025-01-10 00:00:00+09:00,3.6703,3.675,3.6512,3.6642,3172.9,154517.79999999,0.0001,0.304,127.144,1.408
FUELUSDT,2025-01-10 00:00:00+09:00,0.05049,0.05068,0.04947,0.04986,7442590.0,94869760.0,5e-05,1.465,313.998,1.156
FUSDT,2025-01-10 00:00:00+09:00,0.04521,0.04567,0.04502,0.04566,598992.0,31390468.0,0.0001,2.193,481.804,-4.531
FWOGUSDT,2025-01-10 00:00:00+09:00,0.16913,0.17686,0.16754,0.17538,2966827.0,45712058.0,0.0001,6.072,225.565,-3.77
FXSUSDT,2025-01-10 00:00:00+09:00,3.155,3.197,3.1405,3.1955,21020.63,1042340.36,6.8e-05,1.67,108.22,-0.507
GALAUSDT,2025-01-10 00:00:00+09:00,0.03393,0.03442,0.03371,0.03441,56789560.0,910068080.0,2.7e-05,3.209,154.774,-2.707
GASUSDT,2025-01-10 00:00:00+09:00,5.735,5.793,5.642,5.774,939123.1,3169365.4,0.0001,-1.602,-14.875,-9.265
GEMSUSDT,2025-01-10 00:00:00+09:00,0.09203,0.09223,0.08959,0.09026,309888.0,3550354.0,0.0001,-0.111,10.451,-1.898
GIGAUSDT,2025-01-10 00:00:00+09:00,0.06849,0.07052,0.06849,0.06981,4322200.0,40397320.0,0.0001,2.346,109.852,15.078
GLMRUSDT,2025-01-10 00:00:00+09:00,0.2213,0.22425,0.2204,0.22425,102419.7,7787275.9,0.0001,2.608,103.894,-0.644
GLMUSDT,2025-01-10 00:00:00+09:00,0.39561,0.40311,0.39405,0.40163,494144.0,7113986.0,0.000497,2.753,-15.323,-2.314
GMEUSDT,2025-01-10 00:00:00+09:00,0.003455,0.003542,0.003447,0.003519,8081100.0,324890010.0,0.0001,3.836,161.244,-1.907
GMTUSDT,2025-01-10 00:00:00+09:00,0.141,0.1427,0.1404,0.1425,3939181.0,156546049.0,0.0001,2.151,38.036,-0.814
GMXUSDT,2025-01-10 00:00:00+09:00,23.795,24.115,23.74,24.105,3159.64,193799.17,7.5e-05,2.444,146.478,2.372
GNOUSDT,2025-01-10 00:00:00+09:00,248.71,251.2,248.33,250.96,38.368,1335.671,0.0001,1.714,180.071,-2.004
GOATUSDT,2025-01-10 00:00:00+09:00,0.3565,0.3648,0.3547,0.3639,3944772.0,114614055.0,0.0001,3.675,285.0,-0.078
GODSUSDT,2025-01-10 00:00:00+09:00,0.1792,0.1806,0.1785,0.1806,45818.0,3772307.0,0.0001,1.233,133.01,-1.155
GOMININGUSDT,2025-01-10 00:00:00+09:00,0.48989,0.49315,0.48989,0.49118,273794.0,736759.0,0.0001,0.526,43.957,-5.911
GRASSUSDT,2025-01-10 00:00:00+09:00,2.4266,2.4355,2.4094,2.432,130805.0,13935066.0,-0.002073,1.562,98.006,-0.518
GRIFFAINUSDT,2025-01-10 00:00:00+09:00,0.35797,0.36158,0.35449,0.36095,1319402.0,18810081.0,0.0001,4.717,28.873,-2.9
GRTUSDT,2025-01-10 00:00:00+09:00,0.20198,0.20491,0.20072,0.20491,1013444.5,58246154.2,6e-06,2.717,97.779,-1.448
GTCUSDT,2025-01-10 00:00:00+09:00,0.685,0.697,0.682,0.697,79812.1,2043998.0,0.0001,3.107,185.45,6.792
GUSDT,2025-01-10 00:00:00+09:00,0.03124,0.03173,0.03108,0.03172,3828360.0,73425320.0,-1.2e-05,1.245,92.278,0.582
HBARUSDT,2025-01-10 00:00:00+09:00,0.26709,0.27036,0.26558,0.27031,4592540.0,220076039.0,1.9e-05,2.674,183.254,-1.821
HFTUSDT,2025-01-10 00:00:00+09:00,0.181,0.1839,0.1806,0.1839,147420.0,11798197.0,0.0001,2.508,202.873,-0.23
HIFIUSDT,2025-01-10 00:00:00+09:00,0.6365,0.6483,0.6309,0.6447,356684.0,4332525.0,0.0001,3.284,28.892,-4.204
HIGHUSDT,2025-01-10 00:00:00+09:00,1.3422,1.3595,1.3335,1.3574,17968.4,1497958.4,0.0001,2.376,311.721,-1.534
HIPPOUSDT,2025-01-10 00:00:00+09:00,0.00792,0.0081,0.00789,0.00809,68859430.0,967306430.0,0.0001,3.718,62.163,-0.026
HIVEUSDT,2025-01-10 00:00:00+09:00,0.4974,0.5093,0.497,0.508,3472675.0,21188044.0,0.0001,2.585,21.927,-3.111
HMSTRUSDT,2025-01-10 00:00:00+09:00,0.002861,0.002907,0.002838,0.002906,88840530.0,2342393590.0,0.0001,3.05,142.751,-2.683
HNTUSDT,2025-01-10 00:00:00+09:00,5.667,5.725,5.642,5.721,5353.59,943916.65,0.0001,1.096,370.112,-1.802
HOOKUSDT,2025-01-10 00:00:00+09:00,0.3643,0.3704,0.3627,0.3704,83882.4,7997260.8,0.0001,2.632,238.169,0.364
HOTUSDT,2025-01-10 00:00:00+09:00,0.00212,0.002152,0.002109,0.002151,6099000.0,903344900.0,0.0001,2.771,224.34,0.231
HPOS10IUSDT,2025-01-10 00:00:00+09:00,0.1745,0.1781,0.1736,0.1779,81195.0,11840008.0,0.0001,1.773,159.19,-2.368
HYPEUSDT,2025-01-10 00:00:00+09:00,19.56,20.213,19.507,20.116,335881.24,4842443.51999999,0.0001,4.266,103.744,2.686
ICPUSDT,2025-01-10 00:00:00+09:00,10.18,10.28,10.104,10.279,41487.3,3192383.8,-1.1e-05,1.833,385.001,-3.229
ICXUSDT,2025-01-10 00:00:00+09:00,0.1996,0.2023,0.1988,0.2021,396409.0,12942982.0,0.0001,2.226,-15.039,-0.002
IDEXUSDT,2025-01-10 00:00:00+09:00,0.05729,0.05783,0.05683,0.05783,632190.0,12329840.0,0.0001,2.209,117.171,-2.582
IDUSDT,2025-01-10 00:00:00+09:00,0.4322,0.4369,0.4294,0.4365,254122.0,7936880.0,0.0001,1.938,134.808,-0.099
ILVUSDT,2025-01-10 00:00:00+09:00,36.55,36.94,36.36,36.94,597.99,114823.18,0.0001,2.327,191.587,-0.819
IMXUSDT,2025-01-10 00:00:00+09:00,1.2324,1.2493,1.226,1.2493,76994.3,9194794.5,0.0001,2.815,53.057,-0.55
INJUSDT,2025-01-10 00:00:00+09:00,21.203,21.614,21.084,21.612,43215.4,2290301.1,0.0001,3.655,128.687,2.713
IOSTUSDT,2025-01-10 00:00:00+09:00,0.007759,0.008033,0.007659,0.007985,338291325.0,862756355.0,0.0001,7.224,125.159,25.167
IOTAUSDT,2025-01-10 00:00:00+09:00,0.3012,0.3061,0.2994,0.306,757492.5,29468698.3,0.0001,2.719,195.899,0.556
IOTXUSDT,2025-01-10 00:00:00+09:00,0.03684,0.0373,0.03667,0.03727,486040.0,97079674.0,0.0001,2.475,-31.04,-1.039
IOUSDT,2025-01-10 00:00:00+09:00,2.945,2.983,2.923,2.983,79071.8,3721321.9,-1.7e-05,2.158,220.518,3.195
JASMYUSDT,2025-01-10 00:00:00+09:00,0.031202,0.031779,0.031002,0.031776,16920140.0,446008259.0,5e-05,3.448,199.333,-0.936
JOEUSDT,2025-01-10 00:00:00+09:00,0.3465,0.3517,0.3454,0.3514,60241.0,4394879.0,0.0001,2.569,77.107,0.283
JSTUSDT,2025-01-10 00:00:00+09:00,0.04059,0.04111,0.04047,0.04111,1828650.0,41851880.0,0.0001,2.493,24.722,-5.368
JTOUSDT,2025-01-10 00:00:00+09:00,2.878,2.887,2.852,2.879,49934.7,3770076.5,0.0001,0.982,218.539,-7.49
JUPUSDT,2025-01-10 00:00:00+09:00,0.8009,0.8084,0.7966,0.8077,601908.0,38383974.0,-0.000297,2.8,186.528,0.368
KAIAUSDT,2025-01-10 00:00:00+09:00,0.2045,0.2063,0.2031,0.206,802588.0,35417205.0,0.0001,2.692,-33.976,-2.434
KASUSDT,2025-01-10 00:00:00+09:00,0.11384,0.11416,0.11333,0.11412,4017370.0,453497040.0,0.0001,1.557,338.899,-0.081
KAVAUSDT,2025-01-10 00:00:00+09:00,0.4973,0.5045,0.4941,0.5037,207329.3,11756665.5,0.0001,1.84,36.153,7.922
KDAUSDT,2025-01-10 00:00:00+09:00,0.8191,0.8303,0.8141,0.8299,61532.2,5371091.4,0.0001,3.119,266.648,0.527
KEYUSDT,2025-01-10 00:00:00+09:00,0.0009315,0.0009465,0.000929,0.0009455,13194100.0,1037047400.0,0.0001,4.591,-21.082,-2.414
KMNOUSDT,2025-01-10 00:00:00+09:00,0.1182,0.11845,0.11753,0.11832,2164090.0,33630350.0,0.0001,1.042,273.505,8.605
KNCUSDT,2025-01-10 00:00:00+09:00,0.5955,0.6064,0.5936,0.6043,204746.0,4121985.7,0.0001,1.94,16.378,5.066
KOMAUSDT,2025-01-10 00:00:00+09:00,0.09067,0.09192,0.09005,0.09182,596216.0,34704388.0,0.0001,2.193,193.875,-1.94
KSMUSDT,2025-01-10 00:00:00+09:00,30.1,30.54,29.95,30.54,2372.24,270849.36,0.0001,3.106,274.077,0.96
L3USDT,2025-01-10 00:00:00+09:00,0.10031,0.10252,0.10018,0.10246,1490890.0,31707560.0,0.0001,0.589,306.013,-14.525
LAIUSDT,2025-01-10 00:00:00+09:00,0.01176,0.01197,0.01166,0.01196,3341970.0,181763810.0,0.0001,3.91,317.751,0.52
LDOUSDT,2025-01-10 00:00:00+09:00,1.6105,1.6325,1.6005,1.632,272966.7,25553125.1,6e-06,3.095,329.146,-1.831
LEVERUSDT,2025-01-10 00:00:00+09:00,0.001609,0.001634,0.001602,0.001634,40882900.0,1091921400.0,0.0001,2.574,338.664,2.991
LINAUSDT,2025-01-10 00:00:00+09:00,0.004429,0.004496,0.004412,0.004496,6191740.0,507407960.0,0.0001,2.578,116.423,0.161
LINKUSDT,2025-01-10 00:00:00+09:00,19.491,19.783,19.384,19.78,155910.7,8102352.9,2.7e-05,2.243,282.58,-0.497
LISTAUSDT,2025-01-10 00:00:00+09:00,0.3555,0.3605,0.3538,0.3602,48927.0,3308743.0,0.0001,2.65,254.288,2.158
LITUSDT,2025-01-10 00:00:00+09:00,0.7889,0.8,0.7873,0.7992,24878.8,1335719.2,0.0001,2.817,170.131,-0.278
LOOKSUSDT,2025-01-10 00:00:00+09:00,0.04874,0.04936,0.04837,0.04936,533166.0,83098527.9,0.0001,3.676,85.96,-0.208
LPTUSDT,2025-01-10 00:00:00+09:00,13.186,13.373,13.091,13.373,4933.2,597375.5,-0.000148,2.917,28.725,0.549
LQTYUSDT,2025-01-10 00:00:00+09:00,1.5216,1.5412,1.5148,1.5412,76108.4,1185792.0,0.0001,2.249,492.971,3.409
LRCUSDT,2025-01-10 00:00:00+09:00,0.1818,0.1846,0.181,0.1846,115894.2,14749553.2,6.5e-05,3.013,105.115,0.648
LSKUSDT,2025-01-10 00:00:00+09:00,1.0734,1.0868,1.0559,1.0862,393297.9,2585040.6,0.0001,2.899,-26.874,-5.973
LTCUSDT,2025-01-10 00:00:00+09:00,102.36,103.48,102.06,103.43,14845.7,979940.2,0.0001,2.823,117.795,-0.597
LTOUSDT,2025-01-10 00:00:00+09:00,0.1307,0.1328,0.1306,0.1326,24574.0,2170667.0,0.0001,1.609,86.649,-0.85
LUCEUSDT,2025-01-10 00:00:00+09:00,0.0265,0.0273,0.0263,0.0272,7700670.0,92059842.0,0.0001,4.615,29.114,2.46
LUMIAUSDT,2025-01-10 00:00:00+09:00,1.157,1.166,1.15,1.157,248521.8,1439527.5,0.0001,0.784,440.166,3.245
LUNA2USDT,2025-01-10 00:00:00+09:00,0.4108,0.4163,0.4091,0.4163,115089.5,8230446.8,0.0001,3.07,389.429,-3.205
MAGICUSDT,2025-01-10 00:00:00+09:00,0.4678,0.4739,0.4639,0.4738,175648.0,6648656.0,0.0001,1.434,236.32,0.418
MAJORUSDT,2025-01-10 00:00:00+09:00,0.4275,0.4352,0.4249,0.4352,124729.3,5140021.4,0.0001,2.256,121.214,-1.558
MANAUSDT,2025-01-10 00:00:00+09:00,0.4882,0.4966,0.4851,0.4965,423868.1,23215292.0,4.6e-05,3.308,121.289,2.625
MANEKIUSDT,2025-01-10 00:00:00+09:00,0.003832,0.003877,0.003815,0.003867,2914800.0,297336500.0,0.0001,1.844,157.5,1.147
MANTAUSDT,2025-01-10 00:00:00+09:00,0.7738,0.7844,0.7691,0.7844,185891.8,8515553.19999999,0.0001,2.684,136.151,-0.107
MASAUSDT,2025-01-10 00:00:00+09:00,0.15408,0.15718,0.15335,0.15658,781314.0,16150134.0,0.0001,4.324,112.758,-0.641
MASKUSDT,2025-01-10 00:00:00+09:00,2.8,2.837,2.782,2.835,32331.7,4874692.4,0.0001,2.347,58.424,-0.764
MAVIAUSDT,2025-01-10 00:00:00+09:00,0.819,0.833,0.812,0.832,78797.6,6521990.0,0.0001,3.098,217.712,1.013
MAVUSDT,2025-01-10 00:00:00+09:00,0.1809,0.1832,0.1798,0.1832,105030.0,7976978.0,0.0001,2.061,280.358,-0.223
MAXUSDT,2025-01-10 00:00:00+09:00,0.16462,0.16684,0.16381,0.16684,165772.0,4415581.0,0.0001,1.293,107.478,0.735
MBLUSDT,2025-01-10 00:00:00+09:00,0.003848,0.003911,0.003837,0.003887,47340900.0,428221800.0,-0.000249,3.681,-70.826,-10.086
MBOXUSDT,2025-01-10 00:00:00+09:00,0.1758,0.178,0.175,0.1778,74010.0,6528024.0,0.0001,1.833,50.58,0.271
MDTUSDT,2025-01-10 00:00:00+09:00,0.05255,0.05324,0.05233,0.05315,247660.0,19688220.0,0.0001,1.548,153.786,1.818
MEMEFIUSDT,2025-01-10 00:00:00+09:00,0.003754,0.003798,0.003718,0.003792,41121200.0,789139800.0,0.0001,2.96,70.03,-0.244
MEMEUSDT,2025-01-10 00:00:00+09:00,0.009256,0.00937,0.009198,0.009365,37096740.0,867851500.0,0.0001,2.026,148.851,-1.399
MERLUSDT,2025-01-10 00:00:00+09:00,0.2226,0.2268,0.2219,0.2266,126565.9,19690384.7,0.0001,2.813,191.133,-0.606
METISUSDT,2025-01-10 00:00:00+09:00,37.27,37.96,37.18,37.94,995.87,69475.61,0.0001,3.435,80.808,-0.977
MEUSDT,2025-01-10 00:00:00+09:00,2.6507,2.6831,2.6393,2.6831,112766.0,3546611.0,0.0001,2.757,166.212,-0.031
MEWUSDT,2025-01-10 00:00:00+09:00,0.0057,0.005771,0.005668,0.005771,40796800.0,2345933800.0,0.0001,3.017,234.82,-0.91
MINAUSDT,2025-01-10 00:00:00+09:00,0.5607,0.5681,0.5571,0.5679,203542.6,9041856.8,0.000586,2.713,190.282,0.463
MKRUSDT,2025-01-10 00:00:00+09:00,1477.4,1492.9,1472.3,1491.9,178.58,10403.965,0.0001,2.269,115.009,-0.752
MNTUSDT,2025-01-10 00:00:00+09:00,1.1415,1.1544,1.1377,1.1538,389476.0,27935052.0,-3.6e-05,1.998,133.416,-0.895
MOBILEUSDT,2025-01-10 00:00:00+09:00,0.0008762,0.0008883,0.0008749,0.000888,14814600.0,777937200.0,0.0001,1.266,70.959,0.598
MOCAUSDT,2025-01-10 00:00:00+09:00,0.21704,0.22062,0.21587,0.2205,2405292.0,55921546.0,0.000694,2.439,77.533,-1.818
MONUSDT,2025-01-10 00:00:00+09:00,0.1021,0.10416,0.10169,0.1041,405066.0,4769373.0,0.0001,1.929,310.263,3.151
MOODENGUSDT,2025-01-10 00:00:00+09:00,0.19284,0.1966,0.19157,0.19629,2401403.0,70654104.0,0.0001,3.49,150.345,-0.181
MORPHOUSDT,2025-01-10 00:00:00+09:00,3.0038,3.0234,2.97,3.0201,144755.0,2761791.0,0.0001,1.588,5.058,0.447
MOTHERUSDT,2025-01-10 00:00:00+09:00,0.023509,0.023649,0.023265,0.023544,2252810.0,91303530.0,0.0001,2.799,208.656,-0.696
MOVEUSDT,2025-01-10 00:00:00+09:00,0.8312,0.8394,0.8249,0.8374,657678.0,17342799.0,0.0001,0.311,184.16,-3.303
MOVRUSDT,2025-01-10 00:00:00+09:00,11.215,11.389,11.178,11.374,1787.0,269384.0,0.000356,2.598,261.244,0.259
MTLUSDT,2025-01-10 00:00:00+09:00,1.3413,1.349,1.3302,1.3408,464376.9,2734997.9,0.0001,2.04,-51.622,-7.78
MVLUSDT,2025-01-10 00:00:00+09:00,0.005033,0.005149,0.005015,0.005137,35247400.0,200049000.0,0.0001,3.589,-49.083,0.432
MYRIAUSDT,2025-01-10 00:00:00+09:00,0.001819,0.00187,0.001811,0.001868,10543590.0,851782630.0,0.0001,3.49,90.681,-1.136
MYROUSDT,2025-01-10 00:00:00+09:00,0.05381,0.0549,0.05352,0.05482,2132210.0,157166785.0,0.000515,4.181,207.329,-0.569
NEARUSDT,2025-01-10 00:00:00+09:00,4.935,4.993,4.915,4.992,365313.0,12322834.1,0.0001,2.949,216.949,-0.241
NEIROETHUSDT,2025-01-10 00:00:00+09:00,0.03755,0.03826,0.03727,0.03823,3824959.0,251632949.0,0.0001,4.511,271.055,1.07
NEOUSDT,2025-01-10 00:00:00+09:00,14.679,15.022,14.618,15.02,23244.46,581379.37,2.9e-05,2.156,0.578,-1.39
NFPUSDT,2025-01-10 00:00:00+09:00,0.2507,0.2546,0.2493,0.2544,64638.2,6447135.1,0.0001,2.622,324.058,-1.3
NKNUSDT,2025-01-10 00:00:00+09:00,0.08345,0.08479,0.08304,0.0847,264119.0,7129340.0,0.0001,2.307,213.645,1.133
NMRUSDT,2025-01-10 00:00:00+09:00,14.706,14.896,14.62,14.896,2890.3,100593.4,0.0001,2.83,144.295,-0.265
NOTUSDT,2025-01-10 00:00:00+09:00,0.005713,0.005783,0.005685,0.005781,36482630.0,4145647760.0,0.0001,2.536,291.205,0.277
NSUSDT,2025-01-10 00:00:00+09:00,0.2396,0.2429,0.2387,0.2428,109117.0,9390704.0,0.0001,2.707,-45.754,-1.059
NTRNUSDT,2025-01-10 00:00:00+09:00,0.3305,0.3346,0.3293,0.3346,16929.0,4683884.0,0.0001,2.012,110.854,0.191
NULSUSDT,2025-01-10 00:00:00+09:00,0.3399,0.3442,0.3384,0.3442,25871.0,779741.0,0.0001,1.895,142.53,-3.217
NYANUSDT,2025-01-10 00:00:00+09:00,0.07846,0.07933,0.07835,0.0792,250905.0,11555274.0,0.0001,0.866,235.138,0.635
OGNUSDT,2025-01-10 00:00:00+09:00,0.1046,0.1063,0.1042,0.1063,210962.0,13427609.0,0.0001,2.31,69.24,-1.927
OGUSDT,2025-01-10 00:00:00+09:00,4.5594,4.6373,4.5593,4.6373,2906.0,277359.7,-0.000168,1.76,262.773,-0.814
OLUSDT,2025-01-10 00:00:00+09:00,0.15697,0.16178,0.15634,0.16139,2037797.0,19285116.0,0.0001,3.648,231.857,2.452
OMGUSDT,2025-01-10 00:00:00+09:00,0.3018,0.3075,0.3008,0.3075,59812.5,4000546.5,0.0001,2.843,120.724,-2.114
OMNIUSDT,2025-01-10 00:00:00+09:00,8.806,8.926,8.738,8.897,9104.96,268478.55,0.0001,1.576,71.211,0.565
OMUSDT,2025-01-10 00:00:00+09:00,3.8303,3.8752,3.8082,3.8725,212029.0,3704773.0,-0.000106,4.733,429.501,2.005
ONDOUSDT,2025-01-10 00:00:00+09:00,1.2185,1.237,1.2106,1.2355,1646477.0,83718016.0,-2.4e-05,2.898,128.216,1.169
ONEUSDT,2025-01-10 00:00:00+09:00,0.02378,0.02418,0.02364,0.02418,4717131.0,183937169.0,0.0001,2.981,127.967,-1.173
ONGUSDT,2025-01-10 00:00:00+09:00,0.3675,0.3763,0.3658,0.3737,895953.0,8121244.0,0.0001,2.806,-34.944,-12.567
ONTUSDT,2025-01-10 00:00:00+09:00,0.2493,0.2539,0.2489,0.2536,459221.0,11132363.0,0.0001,3.405,15.064,-5.952
OPUSDT,2025-01-10 00:00:00+09:00,1.7445,1.7696,1.7371,1.7696,415725.4,25743769.5,5.9e-05,2.74,194.677,0.565
