symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate,volume_spike_flag
FWOGUSDT,2025-01-16 23:00:00+09:00,0.20518,0.20541,0.20077,0.20425,1237055.0,0.0,0.0001,4.577,-53.306,0.0,False
FXSUSDT,2025-01-16 23:00:00+09:00,3.3625,3.374,3.339,3.367,9225.78,0.0,0.0001,0.298,-77.358,0.0,False
GALAUSDT,2025-01-16 23:00:00+09:00,0.03949,0.03966,0.03927,0.03957,23053688.0,0.0,0.0001,1.254,-80.9,0.0,False
GASUSDT,2025-01-16 23:00:00+09:00,5.316,5.324,5.288,5.323,14337.7,0.0,0.000223,0.094,-78.481,0.0,False
GEMSUSDT,2025-01-16 23:00:00+09:00,0.10018,0.10018,0.0991,0.10003,76704.0,0.0,0.0001,0.09,-66.154,0.0,False
GIGAUSDT,2025-01-16 23:00:00+09:00,0.06093,0.06099,0.05968,0.06064,2295740.0,0.0,0.0001,-4.399,-59.942,0.0,False
GLMRUSDT,2025-01-16 23:00:00+09:00,0.221,0.22205,0.2205,0.22205,77931.9,0.0,0.0001,0.113,-75.198,0.0,False
GLMUSDT,2025-01-16 23:00:00+09:00,0.39544,0.39613,0.39337,0.39558,90470.0,0.0,5e-05,0.109,-81.17,0.0,False
GMEUSDT,2025-01-16 23:00:00+09:00,0.003321,0.003358,0.003313,0.003358,2448740.0,0.0,0.0001,-0.71,-83.209,0.0,False
GMTUSDT,2025-01-16 23:00:00+09:00,0.1338,0.134,0.133,0.134,2144502.0,0.0,0.000168,0.828,-85.032,0.0,False
GMXUSDT,2025-01-16 23:00:00+09:00,24.27,24.335,24.13,24.33,837.3,0.0,0.0001,0.413,-84.852,0.0,False
GNOUSDT,2025-01-16 23:00:00+09:00,248.79,249.17,248.11,248.88,12.686,0.0,0.0001,-0.176,-24.398,0.0,False
GOATUSDT,2025-01-16 23:00:00+09:00,0.3594,0.3618,0.3572,0.3613,1457581.0,0.0,0.000944,-2.824,-80.209,0.0,False
GODSUSDT,2025-01-16 23:00:00+09:00,0.1844,0.1847,0.1838,0.1847,27370.0,0.0,0.0001,-0.108,-78.783,0.0,False
GOMININGUSDT,2025-01-16 23:00:00+09:00,0.51126,0.51236,0.50911,0.5109,58425.0,0.0,0.0001,-0.19,-88.343,0.0,False
GRASSUSDT,2025-01-16 23:00:00+09:00,2.6362,2.6548,2.6174,2.6518,118092.0,0.0,0.000754,-1.927,-74.235,0.0,False
GRIFFAINUSDT,2025-01-16 23:00:00+09:00,0.55041,0.5606,0.54268,0.55903,2276058.0,0.0,0.0001,-1.414,-54.673,0.0,False
GRTUSDT,2025-01-16 23:00:00+09:00,0.21441,0.21532,0.21305,0.21523,912200.0,0.0,0.0001,1.151,-62.335,0.0,False
GTCUSDT,2025-01-16 23:00:00+09:00,0.6831,0.6841,0.6785,0.6828,15963.8,0.0,0.0001,-1.201,-70.19,0.0,False
GUSDT,2025-01-16 23:00:00+09:00,0.03025,0.03033,0.03007,0.03032,1548730.0,0.0,0.000186,0.066,-1.508,0.0,False
HBARUSDT,2025-01-16 23:00:00+09:00,0.3714,0.375,0.367,0.36978,37167993.0,0.0,0.0001,6.442,-63.386,0.0,False
HFTUSDT,2025-01-16 23:00:00+09:00,0.195,0.1956,0.194,0.1952,66481.0,0.0,0.0001,-0.102,-71.717,0.0,False
HIFIUSDT,2025-01-16 23:00:00+09:00,0.6144,0.6161,0.6116,0.6161,33399.0,0.0,0.000299,-1.408,-79.613,0.0,False
HIGHUSDT,2025-01-16 23:00:00+09:00,1.4146,1.4178,1.4057,1.4156,8894.5,0.0,0.0001,-0.31,-67.019,0.0,False
HIPPOUSDT,2025-01-16 23:00:00+09:00,0.00825,0.00831,0.0082,0.0083,6960860.0,0.0,0.0001,0.242,-70.769,0.0,False
HIVEUSDT,2025-01-16 23:00:00+09:00,0.4884,0.4893,0.486,0.4891,337701.0,0.0,1.2e-05,-0.65,-83.677,0.0,False
HMSTRUSDT,2025-01-16 23:00:00+09:00,0.003193,0.003201,0.003181,0.0032,33707190.0,0.0,0.000176,-0.312,-83.011,0.0,False
HNTUSDT,2025-01-16 23:00:00+09:00,4.801,4.903,4.774,4.861,40013.92,0.0,0.0001,-0.082,-25.484,0.0,False
HOOKUSDT,2025-01-16 23:00:00+09:00,0.3736,0.3742,0.3713,0.3739,43375.8,0.0,0.0001,-0.532,-71.66,0.0,False
HOTUSDT,2025-01-16 23:00:00+09:00,0.002354,0.002357,0.002334,0.002355,4930800.0,0.0,0.0001,0.641,-60.087,0.0,False
HPOS10IUSDT,2025-01-16 23:00:00+09:00,0.1923,0.1934,0.1913,0.1934,55933.0,0.0,0.002953,-0.617,-83.394,0.0,False
HYPEUSDT,2025-01-16 23:00:00+09:00,23.481,23.653,23.355,23.639,100639.43,0.0,0.0001,-1.278,-50.947,0.0,False
ICPUSDT,2025-01-16 23:00:00+09:00,10.957,10.991,10.889,10.975,37721.2,0.0,0.000175,2.58,-63.634,0.0,False
ICXUSDT,2025-01-16 23:00:00+09:00,0.1923,0.1929,0.1914,0.1929,137238.0,0.0,0.0001,0.208,-68.561,0.0,False
IDEXUSDT,2025-01-16 23:00:00+09:00,0.05944,0.05964,0.05919,0.05959,202760.0,0.0,0.0001,0.134,-88.384,0.0,False
IDUSDT,2025-01-16 23:00:00+09:00,0.4402,0.4415,0.4387,0.4415,47948.0,0.0,0.0001,0.318,-89.523,0.0,False
ILVUSDT,2025-01-16 23:00:00+09:00,38.18,38.27,37.88,38.27,1286.58,0.0,0.000604,-0.235,-55.962,0.0,False
IMXUSDT,2025-01-16 23:00:00+09:00,1.337,1.3399,1.3289,1.3392,68797.3,0.0,0.000143,1.163,-76.096,0.0,False
INJUSDT,2025-01-16 23:00:00+09:00,22.832,22.928,22.719,22.915,25571.4,0.0,0.0001,0.118,-79.297,0.0,False
IOSTUSDT,2025-01-16 23:00:00+09:00,0.007243,0.007254,0.007189,0.007246,15523094.0,0.0,0.0001,-0.644,-76.428,0.0,False
IOTAUSDT,2025-01-16 23:00:00+09:00,0.3984,0.406,0.3984,0.4052,2366545.0,0.0,0.0001,3.026,-55.381,0.0,False
IOTXUSDT,2025-01-16 23:00:00+09:00,0.03783,0.03794,0.03764,0.03794,285820.0,0.0,0.0001,2.072,-56.0,0.0,False
IOUSDT,2025-01-16 23:00:00+09:00,3.393,3.4,3.359,3.383,142498.0,0.0,0.000568,2.577,-43.912,0.0,False
JASMYUSDT,2025-01-16 23:00:00+09:00,0.03196,0.032112,0.031763,0.031979,10836309.0,0.0,0.000196,1.033,-72.477,0.0,False
JOEUSDT,2025-01-16 23:00:00+09:00,0.384,0.3854,0.3816,0.385,93593.0,0.0,0.0001,0.339,-19.534,0.0,False
JSTUSDT,2025-01-16 23:00:00+09:00,0.03981,0.04,0.03971,0.04,384010.0,0.0,0.0001,0.427,-83.845,0.0,False
JTOUSDT,2025-01-16 23:00:00+09:00,2.762,2.785,2.738,2.785,46955.9,0.0,0.000392,1.754,-93.271,0.0,False
JUPUSDT,2025-01-16 23:00:00+09:00,0.8001,0.8033,0.7951,0.8032,714110.0,0.0,0.0001,-1.893,-87.69,0.0,False
KAIAUSDT,2025-01-16 23:00:00+09:00,0.2273,0.2279,0.2264,0.2279,518084.0,0.0,0.001247,-0.175,-85.881,0.0,False
KASUSDT,2025-01-16 23:00:00+09:00,0.15153,0.15165,0.15043,0.15116,2726170.0,0.0,0.001482,0.0,-88.444,0.0,False
KAVAUSDT,2025-01-16 23:00:00+09:00,0.4953,0.4973,0.493,0.497,69987.7,0.0,0.0001,1.201,-79.493,0.0,False
KDAUSDT,2025-01-16 23:00:00+09:00,0.8864,0.893,0.8794,0.8924,40650.0,0.0,0.0001,2.047,-78.51,0.0,False
KEYUSDT,2025-01-16 23:00:00+09:00,0.001023,0.001023,0.001016,0.001016,6342400.0,0.0,0.0001,0.744,-53.929,0.0,False
KMNOUSDT,2025-01-16 23:00:00+09:00,0.12417,0.12564,0.12339,0.12538,830910.0,0.0,0.000811,-0.405,-86.187,0.0,False
KNCUSDT,2025-01-16 23:00:00+09:00,0.6021,0.6034,0.5984,0.6033,79303.7,0.0,0.0001,0.166,-75.226,0.0,False
KOMAUSDT,2025-01-16 23:00:00+09:00,0.08583,0.08637,0.08547,0.08633,142911.0,0.0,0.0001,-1.652,-88.008,0.0,False
KSMUSDT,2025-01-16 23:00:00+09:00,32.45,32.58,32.32,32.56,1774.58,0.0,0.0001,0.899,-68.428,0.0,False
L3USDT,2025-01-16 23:00:00+09:00,0.10292,0.10361,0.10242,0.10361,197590.0,0.0,0.0001,1.988,-90.927,0.0,False
LAIUSDT,2025-01-16 23:00:00+09:00,0.01149,0.01149,0.01139,0.01146,432550.0,0.0,0.000436,0.175,-88.35,0.0,False
LDOUSDT,2025-01-16 23:00:00+09:00,2.015,2.018,2.002,2.0095,166281.6,0.0,0.000282,-3.273,-88.675,0.0,False
LEVERUSDT,2025-01-16 23:00:00+09:00,0.001785,0.001793,0.001778,0.001793,6611200.0,0.0,0.0001,0.112,-77.288,0.0,False
LINAUSDT,2025-01-16 23:00:00+09:00,0.004576,0.0046,0.004556,0.004598,3049620.0,0.0,0.000475,-0.755,-84.873,0.0,False
LINKUSDT,2025-01-16 23:00:00+09:00,23.138,23.284,22.957,23.116,225266.7,0.0,0.000138,2.88,-79.547,0.0,False
LISTAUSDT,2025-01-16 23:00:00+09:00,0.3548,0.3554,0.3525,0.3551,27153.0,0.0,0.000305,-1.224,-67.239,0.0,False
LITUSDT,2025-01-16 23:00:00+09:00,0.8576,0.8601,0.8536,0.8583,27449.8,0.0,0.0001,-0.464,-72.64,0.0,False
LOOKSUSDT,2025-01-16 23:00:00+09:00,0.0491,0.04952,0.04892,0.04951,258582.9,0.0,0.0001,0.979,-78.653,0.0,False
LPTUSDT,2025-01-16 23:00:00+09:00,14.726,14.77,14.623,14.744,4309.0,0.0,0.0001,-0.176,-57.566,0.0,False
LQTYUSDT,2025-01-16 23:00:00+09:00,2.086,2.1076,2.0858,2.1063,55297.1,0.0,0.00011,-2.301,-70.49,0.0,False
LRCUSDT,2025-01-16 23:00:00+09:00,0.1923,0.1927,0.1913,0.1925,84516.9,0.0,0.0001,0.156,-69.159,0.0,False
LSKUSDT,2025-01-16 23:00:00+09:00,1.001,1.0032,0.9965,1.0027,25059.1,0.0,0.000517,-0.447,-83.797,0.0,False
LTCUSDT,2025-01-16 23:00:00+09:00,119.89,120.29,119.08,119.72,21827.6,0.0,0.0001,0.791,-81.283,0.0,False
LTOUSDT,2025-01-16 23:00:00+09:00,0.1297,0.1298,0.129,0.1297,14434.0,0.0,0.0001,-0.231,-62.145,0.0,False
LUCEUSDT,2025-01-16 23:00:00+09:00,0.02907,0.02922,0.02885,0.0292,1404263.0,0.0,0.0001,-2.046,-88.471,0.0,False
LUMIAUSDT,2025-01-16 23:00:00+09:00,1.151,1.155,1.144,1.154,21457.4,0.0,0.000501,-0.173,-72.309,0.0,False
LUNA2USDT,2025-01-16 23:00:00+09:00,0.4198,0.4205,0.4176,0.4202,169936.6,0.0,0.000198,0.119,-70.992,0.0,False
MAGICUSDT,2025-01-16 23:00:00+09:00,0.4676,0.47,0.4657,0.4699,48399.0,0.0,0.0001,0.235,-83.691,0.0,False
MAJORUSDT,2025-01-16 23:00:00+09:00,0.4483,0.4511,0.4469,0.4501,58599.9,0.0,0.0001,-0.464,-91.771,0.0,False
MANAUSDT,2025-01-16 23:00:00+09:00,0.524,0.5265,0.5217,0.5261,183356.9,0.0,0.0001,1.29,-60.547,0.0,False
MANEKIUSDT,2025-01-16 23:00:00+09:00,0.004354,0.004384,0.00434,0.004384,1661800.0,0.0,0.000644,0.023,-95.132,0.0,False
MANTAUSDT,2025-01-16 23:00:00+09:00,0.7726,0.7745,0.7666,0.7725,54169.4,0.0,0.000155,0.299,-63.418,0.0,False
MASAUSDT,2025-01-16 23:00:00+09:00,0.15502,0.15539,0.1541,0.15509,78900.0,0.0,0.0001,-2.947,-92.274,0.0,False
MASKUSDT,2025-01-16 23:00:00+09:00,2.793,2.806,2.781,2.805,9446.5,0.0,0.000153,0.43,-86.689,0.0,False
MAVIAUSDT,2025-01-16 23:00:00+09:00,0.7482,0.7497,0.7443,0.749,36304.8,0.0,0.00068,1.518,-82.099,0.0,False
MAVUSDT,2025-01-16 23:00:00+09:00,0.1831,0.1834,0.1822,0.1833,37534.0,0.0,0.0001,-0.65,-74.472,0.0,False
MAXUSDT,2025-01-16 23:00:00+09:00,0.15712,0.15739,0.15615,0.15722,49084.0,0.0,0.00026,0.057,-83.789,0.0,False
MBLUSDT,2025-01-16 23:00:00+09:00,0.003555,0.003564,0.00353,0.003564,5172300.0,0.0,0.0001,-0.917,-72.744,0.0,False
MBOXUSDT,2025-01-16 23:00:00+09:00,0.1843,0.1846,0.1833,0.1846,54378.0,0.0,0.000428,0.163,-87.569,0.0,False
MDTUSDT,2025-01-16 23:00:00+09:00,0.05173,0.05185,0.05156,0.05185,121490.0,0.0,0.0001,0.0,-74.51,0.0,False
MEMEFIUSDT,2025-01-16 23:00:00+09:00,0.003868,0.003897,0.003848,0.003896,14184600.0,0.0,0.0001,-0.282,-76.802,0.0,False
MEMEUSDT,2025-01-16 23:00:00+09:00,0.009411,0.009458,0.009345,0.00945,30812370.0,0.0,0.000279,0.725,-10.004,0.0,False
MERLUSDT,2025-01-16 23:00:00+09:00,0.2238,0.2243,0.2228,0.2243,104856.0,0.0,0.0001,0.854,-83.474,0.0,False
METISUSDT,2025-01-16 23:00:00+09:00,37.44,37.53,37.21,37.48,212.09,0.0,0.000754,-0.266,-76.461,0.0,False
MEUSDT,2025-01-16 23:00:00+09:00,2.6164,2.6213,2.6028,2.6191,72087.0,0.0,0.0001,-1.159,-60.084,0.0,False
MEWUSDT,2025-01-16 23:00:00+09:00,0.006015,0.006038,0.005982,0.006037,20115400.0,0.0,0.000598,-0.511,-81.745,0.0,False
MINAUSDT,2025-01-16 23:00:00+09:00,0.5879,0.5888,0.5845,0.5887,45454.9,0.0,5e-05,1.012,-78.732,0.0,False
MKRUSDT,2025-01-16 23:00:00+09:00,1412.2,1416.9,1408.0,1416.0,39.032,0.0,0.0001,0.042,-74.218,0.0,False
MNTUSDT,2025-01-16 23:00:00+09:00,1.1262,1.1279,1.1191,1.1279,137856.0,0.0,0.0001,-0.009,-82.217,0.0,False
MOBILEUSDT,2025-01-16 23:00:00+09:00,0.0008267,0.000831,0.0008223,0.0008303,11497300.0,0.0,0.0001,-2.638,-89.409,0.0,False
MOCAUSDT,2025-01-16 23:00:00+09:00,0.21306,0.2145,0.21224,0.21412,1246031.0,0.0,0.0001,-0.469,-61.827,0.0,False
MONUSDT,2025-01-16 23:00:00+09:00,0.09901,0.09901,0.09797,0.09862,17236.0,0.0,0.000573,-0.765,-87.608,0.0,False
MOODENGUSDT,2025-01-16 23:00:00+09:00,0.18847,0.18955,0.18682,0.18949,1555924.0,0.0,0.000924,-1.374,-78.421,0.0,False
MORPHOUSDT,2025-01-16 23:00:00+09:00,3.0514,3.0878,3.0048,3.0797,545401.0,0.0,0.0001,7.127,76.095,0.0,False
MOTHERUSDT,2025-01-16 23:00:00+09:00,0.029325,0.029341,0.029099,0.029338,651240.0,0.0,0.000691,-4.156,-96.552,0.0,False
MOVEUSDT,2025-01-16 23:00:00+09:00,0.7813,0.7826,0.778,0.7826,243990.0,0.0,0.0001,-0.433,-78.468,0.0,False
MOVRUSDT,2025-01-16 23:00:00+09:00,11.854,11.87,11.754,11.831,1814.9,0.0,5e-05,-0.051,-12.188,0.0,False
MTLUSDT,2025-01-16 23:00:00+09:00,1.2972,1.302,1.292,1.302,51750.8,0.0,0.0001,0.355,-72.617,0.0,False
MVLUSDT,2025-01-16 23:00:00+09:00,0.004766,0.004778,0.004743,0.004774,2478300.0,0.0,0.0001,-1.036,-89.847,0.0,False
MYRIAUSDT,2025-01-16 23:00:00+09:00,0.002017,0.002019,0.001991,0.002016,9036600.0,0.0,0.0001,0.699,-80.076,0.0,False
MYROUSDT,2025-01-16 23:00:00+09:00,0.05852,0.05867,0.058,0.05862,1915511.0,0.0,0.000111,0.601,-79.022,0.0,False
NEARUSDT,2025-01-16 23:00:00+09:00,5.276,5.308,5.253,5.304,159100.6,0.0,0.0001,1.668,-77.819,0.0,False
NEIROETHUSDT,2025-01-16 23:00:00+09:00,0.04015,0.04027,0.03982,0.04027,2971987.0,0.0,0.000768,0.0,-69.9,0.0,False
NEOUSDT,2025-01-16 23:00:00+09:00,16.518,16.609,16.421,16.561,13345.33,0.0,0.000244,0.945,-52.596,0.0,False
NFPUSDT,2025-01-16 23:00:00+09:00,0.2592,0.2597,0.2574,0.2597,79575.1,0.0,0.0002,0.154,-56.898,0.0,False
NKNUSDT,2025-01-16 23:00:00+09:00,0.09063,0.09081,0.09028,0.09081,50961.0,0.0,0.0001,0.221,-80.641,0.0,False
NMRUSDT,2025-01-16 23:00:00+09:00,14.51,14.632,14.464,14.632,13011.8,0.0,0.0001,3.239,172.117,0.0,False
NOTUSDT,2025-01-16 23:00:00+09:00,0.006314,0.006327,0.006263,0.006315,71237990.0,0.0,0.000449,-1.081,-64.381,0.0,False
NSUSDT,2025-01-16 23:00:00+09:00,0.2229,0.2251,0.2219,0.2251,37345.0,0.0,0.0001,1.078,-70.851,0.0,False
NTRNUSDT,2025-01-16 23:00:00+09:00,0.3568,0.3572,0.3551,0.357,20787.0,0.0,0.0001,-0.251,-59.052,0.0,False
NULSUSDT,2025-01-16 23:00:00+09:00,0.3661,0.3667,0.3641,0.366,11641.0,0.0,0.0001,0.247,-54.787,0.0,False
NYANUSDT,2025-01-16 23:00:00+09:00,0.07825,0.07841,0.07808,0.07832,30645.0,0.0,0.0001,-0.128,-93.39,0.0,False
OGNUSDT,2025-01-16 23:00:00+09:00,0.1103,0.1106,0.1098,0.1106,77595.0,0.0,0.000106,-0.36,-72.235,0.0,False
OGUSDT,2025-01-16 23:00:00+09:00,4.85,4.8665,4.8494,4.8665,1633.3,0.0,0.000118,-0.002,-67.998,0.0,False
OLUSDT,2025-01-16 23:00:00+09:00,0.17614,0.1765,0.17514,0.17619,388520.0,0.0,0.0001,-1.366,-82.846,0.0,False
OMGUSDT,2025-01-16 23:00:00+09:00,0.3311,0.332,0.3291,0.3313,12005.0,0.0,0.000838,-0.868,-87.483,0.0,False
OMNIUSDT,2025-01-16 23:00:00+09:00,9.013,9.035,8.967,9.035,1732.18,0.0,0.000102,0.266,-84.081,0.0,False
OMUSDT,2025-01-16 23:00:00+09:00,3.909,3.9097,3.8868,3.9029,41985.0,0.0,0.0001,0.422,-8.256,0.0,False
ONDOUSDT,2025-01-16 23:00:00+09:00,1.248,1.2512,1.2372,1.2483,1447912.0,0.0,0.000288,1.093,-76.34,0.0,False
ONEUSDT,2025-01-16 23:00:00+09:00,0.02613,0.02624,0.02602,0.0261,1587093.0,0.0,0.000137,0.656,-82.621,0.0,False
ONGUSDT,2025-01-16 23:00:00+09:00,0.3516,0.3522,0.3503,0.3518,61113.0,0.0,0.0001,-0.028,-80.913,0.0,False
ONTUSDT,2025-01-16 23:00:00+09:00,0.25865,0.25945,0.2573,0.2594,209579.0,0.0,0.0001,0.718,-67.057,0.0,False
OPUSDT,2025-01-16 23:00:00+09:00,1.8754,1.8825,1.8649,1.8815,247439.1,0.0,0.0001,0.4,-73.017,0.0,False
ORBSUSDT,2025-01-16 23:00:00+09:00,0.03035,0.03041,0.03021,0.03035,704100.0,0.0,0.000385,0.165,-64.779,0.0,False
ORCAUSDT,2025-01-16 23:00:00+09:00,3.544,3.557,3.524,3.557,5702.9,0.0,0.000943,-0.864,-85.921,0.0,False
ORDERUSDT,2025-01-16 23:00:00+09:00,0.2502,0.2513,0.2476,0.2513,140027.0,0.0,0.0001,-1.412,-93.94,0.0,False
ORDIUSDT,2025-01-16 23:00:00+09:00,26.411,26.489,26.253,26.484,9587.45,0.0,0.00042,0.734,-82.696,0.0,False
OSMOUSDT,2025-01-16 23:00:00+09:00,0.4736,0.4756,0.4722,0.4756,20165.0,0.0,0.0001,0.677,-84.271,0.0,False
OXTUSDT,2025-01-16 23:00:00+09:00,0.11649,0.1167,0.11563,0.11632,143820.0,0.0,0.0001,-0.317,-33.144,0.0,False
PAXGUSDT,2025-01-16 23:00:00+09:00,2716.0,2717.0,2716.0,2716.0,4.427,0.0,0.000208,0.332,-70.544,0.0,False
PEAQUSDT,2025-01-16 23:00:00+09:00,0.4593,0.4593,0.4545,0.4563,55751.0,0.0,0.0001,0.264,-83.511,0.0,False
PENDLEUSDT,2025-01-16 23:00:00+09:00,3.8751,3.8861,3.8475,3.8733,39308.0,0.0,0.000159,0.621,-82.197,0.0,False
PENGUSDT,2025-01-16 23:00:00+09:00,0.07933,0.07992,0.07874,0.07982,169538.0,0.0,0.000358,-3.482,-88.37,0.0,False
PENGUUSDT,2025-01-16 23:00:00+09:00,0.03317,0.03323,0.03293,0.03322,13667770.0,0.0,5e-05,-1.919,-90.36,0.0,False
PEOPLEUSDT,2025-01-16 23:00:00+09:00,0.04038,0.04044,0.04008,0.04043,2629507.0,0.0,0.0001,0.198,-78.61,0.0,False
PERPUSDT,2025-01-16 23:00:00+09:00,0.7228,0.7254,0.7182,0.7246,18055.0,0.0,0.0001,-0.055,-60.422,0.0,False
PHAUSDT,2025-01-16 23:00:00+09:00,0.37292,0.37298,0.36654,0.37001,1209383.0,0.0,0.0001,-1.389,-83.774,0.0,False
PHBUSDT,2025-01-16 23:00:00+09:00,1.416,1.4208,1.4067,1.4208,9156.0,0.0,0.0001,-0.112,-74.048,0.0,False
PIRATEUSDT,2025-01-16 23:00:00+09:00,0.1337,0.1338,0.1334,0.1337,47856.0,0.0,0.0001,-0.89,-86.745,0.0,False
PIXELUSDT,2025-01-16 23:00:00+09:00,0.1435,0.144,0.1427,0.144,120745.0,0.0,0.00046,0.629,-66.456,0.0,False
PNUTUSDT,2025-01-16 23:00:00+09:00,0.6284,0.6299,0.621,0.6257,1543544.0,0.0,0.00097,0.854,-78.308,0.0,False
POLUSDT,2025-01-16 23:00:00+09:00,0.4812,0.4836,0.4794,0.4836,474530.0,0.0,0.000808,0.939,-79.694,0.0,False
POLYXUSDT,2025-01-16 23:00:00+09:00,0.2781,0.2789,0.2762,0.2785,147885.0,0.0,0.000354,0.469,-52.369,0.0,False
PONKEUSDT,2025-01-16 23:00:00+09:00,0.29185,0.29326,0.28953,0.29317,317305.0,0.0,0.000809,0.947,-79.117,0.0,False
POPCATUSDT,2025-01-16 23:00:00+09:00,0.5947,0.5978,0.5854,0.5969,5018324.0,0.0,0.001268,0.607,-68.526,0.0,False
PORTALUSDT,2025-01-16 23:00:00+09:00,0.2805,0.2818,0.279,0.2816,137305.9,0.0,0.0001,0.464,-46.397,0.0,False
POWRUSDT,2025-01-16 23:00:00+09:00,0.282,0.2826,0.2803,0.282,117379.0,0.0,0.000104,-0.494,-64.612,0.0,False
PRCLUSDT,2025-01-16 23:00:00+09:00,0.2932,0.2964,0.2926,0.2958,71297.0,0.0,0.0001,1.824,-82.54,0.0,False
PRIMEUSDT,2025-01-16 23:00:00+09:00,15.396,15.474,15.3,15.474,2348.2,0.0,0.000891,-0.578,-83.816,0.0,False
PROMUSDT,2025-01-16 23:00:00+09:00,7.994,8.019,7.851,7.9,50011.6,0.0,0.0001,-2.972,-77.446,0.0,False
PROSUSDT,2025-01-16 23:00:00+09:00,0.5357,0.5367,0.533,0.5367,25149.0,0.0,0.0001,-0.813,-83.378,0.0,False
PUFFERUSDT,2025-01-16 23:00:00+09:00,0.7397,0.742,0.7366,0.7415,86246.0,0.0,0.000301,-0.723,-76.906,0.0,False
PYRUSDT,2025-01-16 23:00:00+09:00,2.819,2.823,2.795,2.807,22492.0,0.0,0.0001,-1.336,160.928,0.0,False
PYTHUSDT,2025-01-16 23:00:00+09:00,0.339,0.34,0.3368,0.34,394016.0,0.0,0.00037,0.89,-88.411,0.0,False
QIUSDT,2025-01-16 23:00:00+09:00,0.01465,0.01467,0.01456,0.01467,252060.0,0.0,0.0001,-1.544,-30.922,0.0,False
QNTUSDT,2025-01-16 23:00:00+09:00,118.3,118.65,117.71,118.65,371.7,0.0,0.0001,1.142,-67.308,0.0,False
QTUMUSDT,2025-01-16 23:00:00+09:00,3.355,3.362,3.335,3.357,13509.3,0.0,0.0001,0.449,-40.403,0.0,False
QUICKUSDT,2025-01-16 23:00:00+09:00,0.04192,0.04192,0.04171,0.0419,16110.0,0.0,0.0001,-0.167,-96.069,0.0,False
RADUSDT,2025-01-16 23:00:00+09:00,1.278,1.278,1.271,1.275,2613.0,0.0,0.0001,-0.546,-95.635,0.0,False
RAREUSDT,2025-01-16 23:00:00+09:00,0.1073,0.1078,0.1068,0.1078,153841.0,0.0,5e-05,0.186,-84.051,0.0,False
RAYDIUMUSDT,2025-01-16 23:00:00+09:00,5.646,5.6649,5.5943,5.6626,8835.7,0.0,0.000271,-1.467,-85.546,0.0,False
RDNTUSDT,2025-01-16 23:00:00+09:00,0.05572,0.05585,0.05542,0.05581,1079626.0,0.0,0.0001,0.018,-31.757,0.0,False
REEFUSDT,2025-01-16 23:00:00+09:00,0.0010027,0.0010043,0.0009837,0.000994,441177250.0,0.0,0.000617,-2.453,-64.801,0.0,False
RENDERUSDT,2025-01-16 23:00:00+09:00,7.476,7.509,7.434,7.506,74316.7,0.0,0.000564,0.067,-82.195,0.0,False
RENUSDT,2025-01-16 23:00:00+09:00,0.03076,0.03083,0.03066,0.03082,72831.9,0.0,0.0001,-0.259,-91.941,0.0,False
REQUSDT,2025-01-16 23:00:00+09:00,0.12126,0.12199,0.12089,0.12199,86516.0,0.0,0.0001,0.329,-70.649,0.0,False
REXUSDT,2025-01-16 23:00:00+09:00,0.03757,0.03757,0.03625,0.03655,5455590.0,0.0,0.0001,-6.879,22.703,0.0,False
REZUSDT,2025-01-16 23:00:00+09:00,0.03304,0.03309,0.03284,0.03309,424620.0,0.0,0.000567,0.242,-48.446,0.0,False
RIFSOLUSDT,2025-01-16 23:00:00+09:00,0.02202,0.02202,0.02148,0.02178,6800686.0,0.0,0.0001,-3.968,-73.002,0.0,False
RIFUSDT,2025-01-16 23:00:00+09:00,0.09843,0.09867,0.09793,0.09867,37469.0,0.0,0.0001,0.071,-69.703,0.0,False
RLCUSDT,2025-01-16 23:00:00+09:00,2.1163,2.1227,2.1066,2.1201,1782.2,0.0,0.0001,0.274,-86.907,0.0,False
RONUSDT,2025-01-16 23:00:00+09:00,1.834,1.838,1.827,1.838,3037.1,0.0,0.0001,-0.433,-68.806,0.0,False
ROSEUSDT,2025-01-16 23:00:00+09:00,0.08104,0.08109,0.08015,0.08095,852539.0,0.0,0.0001,1.011,-32.967,0.0,False
RPLUSDT,2025-01-16 23:00:00+09:00,10.59,10.62,10.53,10.62,612.09,0.0,0.0001,-0.188,-80.153,0.0,False
RSRUSDT,2025-01-16 23:00:00+09:00,0.015089,0.015121,0.014926,0.015094,22858610.0,0.0,0.0001,8.193,-89.162,0.0,False
RSS3USDT,2025-01-16 23:00:00+09:00,0.1156,0.11578,0.11434,0.11468,133526.0,0.0,0.0001,-0.83,-67.304,0.0,False
RUNEUSDT,2025-01-16 23:00:00+09:00,3.448,3.466,3.428,3.466,89128.1,0.0,0.0001,0.902,-85.971,0.0,False
RVNUSDT,2025-01-16 23:00:00+09:00,0.02058,0.02068,0.02052,0.02068,1021199.0,0.0,0.0001,-0.241,-74.552,0.0,False
SAFEUSDT,2025-01-16 23:00:00+09:00,0.9789,0.9813,0.9743,0.9809,28047.9,0.0,0.000261,-0.01,-86.658,0.0,False
