symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate
GALAUSDT,2025-01-04 17:30:00+09:00,0.0425,0.0426,0.04224,0.04228,9662636.0,1071228165.0,0.0001,-1.652,77.855,-0.82
GASUSDT,2025-01-04 17:30:00+09:00,5.075,5.095,5.062,5.062,6813.6,418519.3,0.0001,-1.345,11.887,-2.184
GEMSUSDT,2025-01-04 17:30:00+09:00,0.13145,0.13258,0.13145,0.13228,37729.0,3465474.0,0.0001,-2.239,401.519,-0.611
GIGAUSDT,2025-01-04 17:30:00+09:00,0.08521,0.08628,0.08514,0.08545,1522320.0,61573220.0,0.0001,-0.996,89.283,0.146
GLMRUSDT,2025-01-04 17:30:00+09:00,0.2695,0.27045,0.26915,0.26915,27211.5,7717526.6,0.0001,-1.084,79.651,-0.017
GLMUSDT,2025-01-04 17:30:00+09:00,0.39423,0.39552,0.39347,0.39347,209663.0,7805907.0,9.5e-05,-1.148,108.242,0.349
GMEUSDT,2025-01-04 17:30:00+09:00,0.004155,0.004169,0.004139,0.00416,550450.0,325177160.0,0.0001,-0.048,120.279,-0.181
GMTUSDT,2025-01-04 17:30:00+09:00,0.161,0.162,0.161,0.1617,3130208.0,181891106.0,0.0001,-0.37,-14.635,0.041
GMXUSDT,2025-01-04 17:30:00+09:00,29.43,29.5,29.345,29.345,307.55,175812.04999999,0.0001,-1.112,95.881,-0.016
GNOUSDT,2025-01-04 17:30:00+09:00,284.16,284.81,284.16,284.42,6.419,1191.053,0.0001,-0.438,244.103,-0.739
GOATUSDT,2025-01-04 17:30:00+09:00,0.5551,0.5569,0.5536,0.554,1050803.0,108072168.0,0.000337,-0.877,175.742,-1.743
GODSUSDT,2025-01-04 17:30:00+09:00,0.216,0.2163,0.216,0.2161,4389.0,3793911.0,0.0001,-0.461,0.776,-1.124
GOMININGUSDT,2025-01-04 17:30:00+09:00,0.49736,0.49736,0.49736,0.49736,39.0,615921.0,0.0001,0.139,-47.361,-0.252
GRASSUSDT,2025-01-04 17:30:00+09:00,3.0362,3.0519,3.0328,3.0368,52548.0,14779489.0,-0.000363,-0.82,6.564,-0.255
GRIFFAINUSDT,2025-01-04 17:30:00+09:00,0.42178,0.42454,0.41645,0.42204,1008447.0,19247078.0,0.0001,-3.372,88.909,-2.315
GRTUSDT,2025-01-04 17:30:00+09:00,0.24156,0.24213,0.23944,0.23963,569329.1,59469891.2,0.0001,-1.484,-43.793,1.357
GTCUSDT,2025-01-04 17:30:00+09:00,0.826,0.828,0.825,0.825,12564.4,2501185.7,0.0001,-0.96,65.682,3.028
GUSDT,2025-01-04 17:30:00+09:00,0.03172,0.03184,0.03171,0.03173,223170.0,36527240.0,0.0001,-1.245,242.363,-0.425
HBARUSDT,2025-01-04 17:30:00+09:00,0.30477,0.30535,0.30339,0.30347,5469667.0,244394402.0,0.0001,-1.557,276.155,-4.164
HFTUSDT,2025-01-04 17:30:00+09:00,0.2211,0.2216,0.2203,0.2205,40140.0,11360954.0,0.0001,-1.342,57.306,0.055
HIFIUSDT,2025-01-04 17:30:00+09:00,0.586,0.5877,0.5847,0.5847,4078.0,3209155.0,0.0001,-1.283,109.073,-0.466
HIGHUSDT,2025-01-04 17:30:00+09:00,1.5952,1.5952,1.5745,1.5767,18133.3,1680598.4,0.0001,-1.154,80.662,0.883
HIPPOUSDT,2025-01-04 17:30:00+09:00,0.0113,0.01139,0.0113,0.01131,9512190.0,935696550.0,0.0001,-1.993,19.069,-1.544
HIVEUSDT,2025-01-04 17:30:00+09:00,0.3797,0.3854,0.3797,0.3842,920642.0,8567750.0,0.0001,1.452,33.524,0.066
HMSTRUSDT,2025-01-04 17:30:00+09:00,0.003406,0.00342,0.00338,0.00338,115825450.0,2768587320.0,0.0001,-2.566,469.707,6.703
HNTUSDT,2025-01-04 17:30:00+09:00,6.553,6.575,6.544,6.558,1836.05,1052430.99,0.0001,-0.606,-54.093,0.118
HOOKUSDT,2025-01-04 17:30:00+09:00,0.4648,0.4655,0.4617,0.4624,28767.6,8102122.4,0.0001,-1.027,-65.237,-0.497
HOTUSDT,2025-01-04 17:30:00+09:00,0.002607,0.002609,0.002596,0.002596,4610400.0,967721600.0,0.0001,-1.405,125.579,-1.306
HPOS10IUSDT,2025-01-04 17:30:00+09:00,0.219,0.2198,0.2183,0.2183,44764.0,15700920.0,0.000161,-0.863,-11.816,-0.045
HYPEUSDT,2025-01-04 17:30:00+09:00,23.398,23.566,23.387,23.464,23886.55,4234315.04,0.0001,-0.068,-13.354,0.385
ICPUSDT,2025-01-04 17:30:00+09:00,12.4,12.467,12.295,12.328,34641.7,3452896.4,0.0001,-0.94,9.901,-0.209
ICXUSDT,2025-01-04 17:30:00+09:00,0.1998,0.2001,0.1993,0.1993,144280.0,12189828.0,0.0001,-1.141,141.018,0.247
IDEXUSDT,2025-01-04 17:30:00+09:00,0.06789,0.06837,0.06778,0.06837,325150.0,14768370.0,0.0001,-0.175,16.339,0.427
IDUSDT,2025-01-04 17:30:00+09:00,0.4743,0.4754,0.4727,0.4727,41460.0,8339864.0,0.0001,-1.005,-59.856,0.157
ILVUSDT,2025-01-04 17:30:00+09:00,42.05,42.18,41.97,41.98,170.4,137258.57999999,0.0001,-1.363,-62.058,-0.138
IMXUSDT,2025-01-04 17:30:00+09:00,1.4445,1.4488,1.4425,1.4425,15417.2,9351837.8,0.0001,-0.825,-17.638,-0.148
INJUSDT,2025-01-04 17:30:00+09:00,22.826,22.973,22.826,22.938,9267.6,2314915.1,0.0001,-0.387,21.49,-0.07
IOSTUSDT,2025-01-04 17:30:00+09:00,0.007208,0.00722,0.007174,0.007178,2675611.0,284096472.0,0.0001,-1.374,88.185,0.489
IOTAUSDT,2025-01-04 17:30:00+09:00,0.3608,0.3628,0.3597,0.36,478174.7,33821678.5,0.0001,-1.37,132.592,-2.02
IOTXUSDT,2025-01-04 17:30:00+09:00,0.0426,0.04284,0.0426,0.04265,454765.0,96489449.0,0.0001,-0.281,15.351,-1.005
IOUSDT,2025-01-04 17:30:00+09:00,3.595,3.606,3.587,3.589,15089.8,3635567.6,0.0001,-1.048,-22.724,-0.327
JASMYUSDT,2025-01-04 17:30:00+09:00,0.037094,0.037347,0.03709,0.037122,5820727.0,505474991.0,0.0001,-0.945,-1.606,-0.209
JOEUSDT,2025-01-04 17:30:00+09:00,0.4057,0.4086,0.4056,0.4082,94981.0,5278996.0,0.0001,-0.802,32.256,-0.651
JSTUSDT,2025-01-04 17:30:00+09:00,0.04094,0.04101,0.04087,0.04087,120790.0,44896700.0,0.0001,-0.608,31.707,0.289
JTOUSDT,2025-01-04 17:30:00+09:00,3.151,3.156,3.137,3.139,21188.2,4670948.0,0.0001,-1.258,4.435,-1.263
JUPUSDT,2025-01-04 17:30:00+09:00,0.9542,0.9557,0.9524,0.9526,96686.0,40891777.0,-0.00039,-0.822,34.84,0.034
KAIAUSDT,2025-01-04 17:30:00+09:00,0.2274,0.2279,0.2263,0.2263,241048.0,38276529.0,0.0001,-1.222,65.053,-0.729
KASUSDT,2025-01-04 17:30:00+09:00,0.1281,0.12834,0.12744,0.12776,1302620.0,428535300.0,0.0001,-0.807,87.771,-0.049
KAVAUSDT,2025-01-04 17:30:00+09:00,0.5625,0.5636,0.5568,0.5583,298063.8,11029954.69999999,0.0001,-2.07,-50.914,-1.697
KDAUSDT,2025-01-04 17:30:00+09:00,1.0307,1.035,1.0279,1.0282,15263.1,5435485.8,0.0001,-1.239,17.688,-0.047
KEYUSDT,2025-01-04 17:30:00+09:00,0.0010875,0.0011125,0.0010875,0.0011015,13464000.0,1349779400.0,0.0001,1.427,3.302,-0.292
KMNOUSDT,2025-01-04 17:30:00+09:00,0.1582,0.15856,0.15763,0.15774,534180.0,28722760.0,0.0001,-1.775,137.914,-0.874
KNCUSDT,2025-01-04 17:30:00+09:00,0.5946,0.5963,0.5925,0.5933,51290.5,3904800.6,0.0001,-1.478,328.619,-10.183
KOMAUSDT,2025-01-04 17:30:00+09:00,0.12275,0.12318,0.12213,0.12244,648309.0,32027622.0,0.0001,-1.734,30.251,-0.473
KSMUSDT,2025-01-04 17:30:00+09:00,36.08,36.15,36.0,36.0,2923.69,244143.18,0.0001,-1.153,176.396,1.934
L3USDT,2025-01-04 17:30:00+09:00,0.09552,0.09574,0.0954,0.09551,38310.0,26556890.0,0.0001,-0.24,-45.574,0.096
LAIUSDT,2025-01-04 17:30:00+09:00,0.01462,0.01468,0.0146,0.01461,351950.0,192395790.0,0.0001,-1.483,-22.142,-0.211
LDOUSDT,2025-01-04 17:30:00+09:00,1.988,1.9965,1.982,1.983,65436.7,26115468.6,0.0001,-1.539,11.259,0.11
LEVERUSDT,2025-01-04 17:30:00+09:00,0.001883,0.001887,0.001877,0.001877,1870500.0,1038615800.0,0.0001,-1.984,76.929,-0.31
LINAUSDT,2025-01-04 17:30:00+09:00,0.005571,0.005584,0.005547,0.005552,1563750.0,684809390.0,0.0001,-1.856,-15.482,0.041
LINKUSDT,2025-01-04 17:30:00+09:00,23.079,23.121,23.023,23.035,46014.3,8086132.8,0.0001,-1.12,98.52,0.083
LISTAUSDT,2025-01-04 17:30:00+09:00,0.4694,0.4709,0.4685,0.4687,10542.0,3715704.0,0.0001,-1.139,-0.53,-1.784
LITUSDT,2025-01-04 17:30:00+09:00,0.9637,0.9663,0.9615,0.9615,7786.5,1685196.3,0.0001,-1.273,2.083,1.544
LOOKSUSDT,2025-01-04 17:30:00+09:00,0.06427,0.06447,0.0641,0.0641,167959.7,98052635.0,0.0001,-0.682,-8.336,0.013
LPTUSDT,2025-01-04 17:30:00+09:00,16.787,16.806,16.708,16.717,3422.9,611387.5,0.0001,-1.838,87.816,1.487
LQTYUSDT,2025-01-04 17:30:00+09:00,1.9337,1.9355,1.9234,1.9255,7574.7,1473122.9,0.0001,-1.322,13.474,-0.155
LRCUSDT,2025-01-04 17:30:00+09:00,0.2162,0.2167,0.2158,0.2158,84863.6,14477669.9,0.0001,-1.371,83.095,0.583
LSKUSDT,2025-01-04 17:30:00+09:00,1.006,1.011,1.004,1.004,8525.4,1085466.2,0.0001,-1.191,69.658,-1.126
LTCUSDT,2025-01-04 17:30:00+09:00,111.4,111.64,111.14,111.2,4717.2,1027633.3,0.0001,-0.483,-0.381,0.034
LTOUSDT,2025-01-04 17:30:00+09:00,0.1586,0.159,0.1574,0.158,27286.0,2263361.0,0.0001,-1.863,72.118,-1.393
LUCEUSDT,2025-01-04 17:30:00+09:00,0.0448,0.0452,0.0446,0.0448,1053688.0,83187935.0,0.0001,-2.397,-22.329,1.053
LUMIAUSDT,2025-01-04 17:30:00+09:00,1.473,1.475,1.459,1.459,35852.9,1724014.2,0.0001,-1.949,-1.668,-4.182
LUNA2USDT,2025-01-04 17:30:00+09:00,0.4697,0.4712,0.4675,0.468,138161.0,9166845.4,0.0001,-1.411,-55.216,-0.736
MAGICUSDT,2025-01-04 17:30:00+09:00,0.5563,0.557,0.5513,0.5516,120503.0,7418833.0,0.0001,-2.025,-48.394,-2.953
MAJORUSDT,2025-01-04 17:30:00+09:00,0.6032,0.6108,0.603,0.6061,154990.6,6119473.8,0.0001,-0.883,230.361,-0.134
MANAUSDT,2025-01-04 17:30:00+09:00,0.5491,0.5502,0.5477,0.5477,275901.0,22181948.8,0.0001,-1.209,396.457,0.533
MANEKIUSDT,2025-01-04 17:30:00+09:00,0.005489,0.005536,0.005483,0.005529,2629400.0,359468600.0,0.0001,0.0,-45.158,-0.406
MANTAUSDT,2025-01-04 17:30:00+09:00,0.9545,0.9573,0.952,0.952,52816.8,9485585.19999999,0.0001,-1.255,-29.636,-0.083
MASAUSDT,2025-01-04 17:30:00+09:00,0.20996,0.21155,0.20866,0.20875,313561.0,17763329.0,-0.00065,3.778,114.364,-0.061
MASKUSDT,2025-01-04 17:30:00+09:00,3.192,3.2,3.186,3.186,6916.1,5071880.59999999,0.0001,-1.148,-0.619,-0.124
MAVIAUSDT,2025-01-04 17:30:00+09:00,1.174,1.177,1.167,1.167,22046.1,6935546.5,0.0001,-1.933,-26.143,0.217
MAVUSDT,2025-01-04 17:30:00+09:00,0.226,0.2266,0.225,0.225,23912.0,9108983.0,0.0001,-2.216,135.677,0.643
MAXUSDT,2025-01-04 17:30:00+09:00,0.21102,0.21198,0.21102,0.21133,28233.0,4492599.0,0.0001,-0.905,96.638,0.007
MBLUSDT,2025-01-04 17:30:00+09:00,0.00336,0.003367,0.003354,0.003355,3606800.0,298009200.0,0.0001,-1.091,241.843,-1.307
MBOXUSDT,2025-01-04 17:30:00+09:00,0.2125,0.213,0.2122,0.2124,19806.0,6327830.0,6.4e-05,-1.163,-6.298,-0.662
MDTUSDT,2025-01-04 17:30:00+09:00,0.0617,0.06177,0.06158,0.06159,157480.0,21469170.0,0.0001,-0.917,229.849,-0.829
MEMEFIUSDT,2025-01-04 17:30:00+09:00,0.005277,0.005291,0.005255,0.005258,7141200.0,731207100.0,0.0001,-1.591,63.598,0.335
MEMEUSDT,2025-01-04 17:30:00+09:00,0.01157,0.0116,0.01155,0.01155,2894790.0,853235560.0,0.0001,-1.451,1.537,0.309
MERLUSDT,2025-01-04 17:30:00+09:00,0.2814,0.2822,0.2807,0.2807,27615.9,18098966.7,0.0001,-1.681,-44.313,-0.71
METISUSDT,2025-01-04 17:30:00+09:00,47.71,47.82,47.56,47.59,215.77,86080.08,0.0001,-1.429,68.164,0.114
MEUSDT,2025-01-04 17:30:00+09:00,3.3716,3.3876,3.3692,3.378,87345.0,3777944.0,0.0001,-1.464,93.467,-0.022
MEWUSDT,2025-01-04 17:30:00+09:00,0.006995,0.007015,0.006981,0.006984,6877100.0,2812211900.0,0.0001,-1.216,-26.63,-0.269
MINAUSDT,2025-01-04 17:30:00+09:00,0.6523,0.6557,0.6509,0.6509,267996.6,8542273.3,0.000258,-1.274,163.495,-0.395
MKRUSDT,2025-01-04 17:30:00+09:00,1579.1,1584.2,1579.1,1579.1,16.9,10833.606,0.0001,-0.717,48.323,-0.24
MNTUSDT,2025-01-04 17:30:00+09:00,1.3751,1.379,1.3678,1.3688,146385.0,29454614.0,0.0001,0.271,229.54,0.773
MOBILEUSDT,2025-01-04 17:30:00+09:00,0.0010458,0.0010508,0.0010449,0.0010453,6077500.0,810071500.0,0.0001,-0.296,24.224,-0.949
MOCAUSDT,2025-01-04 17:30:00+09:00,0.30474,0.30669,0.30439,0.30514,1825933.0,69024210.0,0.0001,-1.182,24.593,2.173
MONUSDT,2025-01-04 17:30:00+09:00,0.12547,0.12618,0.12533,0.12585,32152.0,5325193.0,0.0001,-0.999,-11.989,0.234
MOODENGUSDT,2025-01-04 17:30:00+09:00,0.30486,0.30576,0.30436,0.30463,605742.0,83288137.0,0.000952,-1.868,-17.444,-0.685
MORPHOUSDT,2025-01-04 17:30:00+09:00,3.2373,3.2588,3.2156,3.2161,71464.0,3020500.0,0.0001,-0.777,12.727,0.973
MOTHERUSDT,2025-01-04 17:30:00+09:00,0.036256,0.03643,0.036172,0.036261,299480.0,87975370.0,0.000162,-0.579,-57.183,-0.279
MOVEUSDT,2025-01-04 17:30:00+09:00,0.9779,0.9818,0.9746,0.9794,658277.0,20790853.0,0.0001,-0.87,-7.52,-0.318
MOVRUSDT,2025-01-04 17:30:00+09:00,14.131,14.157,14.097,14.097,193.3,268309.5,0.000128,-1.708,39.701,0.21
MTLUSDT,2025-01-04 17:30:00+09:00,1.2364,1.2399,1.235,1.235,4936.5,1579755.2,0.0001,-1.24,-3.142,0.338
MVLUSDT,2025-01-04 17:30:00+09:00,0.004474,0.004502,0.004474,0.004486,2989800.0,112558900.0,0.0001,0.089,102.583,-0.285
MYRIAUSDT,2025-01-04 17:30:00+09:00,0.002289,0.002293,0.002283,0.002283,5365150.0,959365590.0,0.0001,-1.595,30.487,-0.787
MYROUSDT,2025-01-04 17:30:00+09:00,0.07401,0.07425,0.07376,0.07381,903235.0,145689090.0,0.000656,-1.979,-10.212,0.452
NEARUSDT,2025-01-04 17:30:00+09:00,5.781,5.796,5.767,5.771,87132.3,13364440.6,0.0001,-1.3,29.861,-0.014
NEIROETHUSDT,2025-01-04 17:30:00+09:00,0.05286,0.05289,0.05238,0.0524,3268020.0,268422286.0,0.000286,-1.374,-28.206,-0.149
NEOUSDT,2025-01-04 17:30:00+09:00,16.065,16.123,16.033,16.044,2629.97,697231.85,0.0001,-1.006,62.85,-0.351
NFPUSDT,2025-01-04 17:30:00+09:00,0.3161,0.3178,0.3149,0.3149,32332.2,7947964.5,0.0001,-1.9,-81.254,-2.173
NKNUSDT,2025-01-04 17:30:00+09:00,0.10365,0.10382,0.10321,0.10321,25154.0,6519759.0,0.0001,-1.083,24.145,0.665
NMRUSDT,2025-01-04 17:30:00+09:00,16.916,16.959,16.903,16.903,1130.3,121633.8,0.0001,-1.025,3.605,0.921
NOTUSDT,2025-01-04 17:30:00+09:00,0.006816,0.006832,0.006789,0.006793,34690820.0,3875879880.0,0.0001,-1.379,69.599,0.69
NSUSDT,2025-01-04 17:30:00+09:00,0.3466,0.3472,0.3437,0.3453,92014.0,10596218.0,0.0001,-0.547,0.371,2.146
NTRNUSDT,2025-01-04 17:30:00+09:00,0.4065,0.4079,0.4048,0.4048,9175.0,4658289.0,0.0001,-1.914,-49.639,0.327
NULSUSDT,2025-01-04 17:30:00+09:00,0.4243,0.4251,0.4238,0.4238,5394.0,1156732.0,0.0001,-0.656,117.992,0.787
NYANUSDT,2025-01-04 17:30:00+09:00,0.09073,0.09128,0.09071,0.09089,16429.0,13926873.0,0.0001,-1.271,-83.067,-0.298
OGNUSDT,2025-01-04 17:30:00+09:00,0.1288,0.1291,0.1277,0.1277,130005.0,15729012.0,0.0001,-1.845,88.634,3.006
OGUSDT,2025-01-04 17:30:00+09:00,4.9891,5.0039,4.9889,4.9969,5767.6,289921.09999999,-0.000853,-0.63,58.463,-0.914
OLUSDT,2025-01-04 17:30:00+09:00,0.2165,0.21734,0.21617,0.21617,247798.0,18520187.0,0.0001,-0.967,-41.68,1.445
OMGUSDT,2025-01-04 17:30:00+09:00,0.3606,0.3614,0.3593,0.3593,10868.7,5591445.8,0.000362,-1.291,101.939,-0.328
OMNIUSDT,2025-01-04 17:30:00+09:00,8.91,8.946,8.88,8.884,1555.28,268398.77,0.0001,-1.124,77.236,1.459
OMUSDT,2025-01-04 17:30:00+09:00,3.9168,3.9275,3.9156,3.9269,11032.0,3265204.0,9.3e-05,0.548,127.174,0.305
ONDOUSDT,2025-01-04 17:30:00+09:00,1.5931,1.604,1.5829,1.5838,706029.0,81376047.0,0.0001,-0.907,74.117,0.068
ONEUSDT,2025-01-04 17:30:00+09:00,0.03133,0.03148,0.03125,0.03125,826660.0,191603606.0,0.0001,-1.73,31.847,0.117
ONGUSDT,2025-01-04 17:30:00+09:00,0.3434,0.3444,0.3429,0.3431,15511.0,3227853.0,0.0001,-1.01,-48.387,-0.256
ONTUSDT,2025-01-04 17:30:00+09:00,0.25685,0.2579,0.25655,0.25655,23735.0,9544094.0,0.0001,-1.213,34.397,-0.349
OPUSDT,2025-01-04 17:30:00+09:00,2.0343,2.05,2.0338,2.038,317137.7,24219183.0,0.0001,-0.517,-16.391,-0.53
ORBSUSDT,2025-01-04 17:30:00+09:00,0.02887,0.02889,0.0288,0.0288,151680.0,109463350.0,0.000497,-0.792,166.5,0.503
ORCAUSDT,2025-01-04 17:30:00+09:00,4.194,4.204,4.184,4.185,2846.4,597607.69999999,0.0001,-1.017,12.786,-1.532
ORDERUSDT,2025-01-04 17:30:00+09:00,0.2749,0.2756,0.2734,0.274,156167.0,15964487.0,0.0001,-1.368,-65.074,-1.162
ORDIUSDT,2025-01-04 17:30:00+09:00,29.249,29.449,29.194,29.409,50797.04,1630085.73,0.0001,-1.256,-21.347,-0.949
OSMOUSDT,2025-01-04 17:30:00+09:00,0.4805,0.4813,0.4794,0.4797,18771.0,2111234.0,0.0001,-1.235,292.164,-0.052
OXTUSDT,2025-01-04 17:30:00+09:00,0.1265,0.1268,0.12581,0.12581,47790.0,16379410.0,0.0001,-1.58,-60.42,-0.227
PAXGUSDT,2025-01-04 17:30:00+09:00,2646.0,2647.0,2646.0,2646.0,0.15,1055.678,0.0001,-0.113,611.067,0.402
PEAQUSDT,2025-01-04 17:30:00+09:00,0.6463,0.6487,0.6453,0.6456,23021.0,10987039.0,0.0001,-0.493,47.157,-0.289
PENDLEUSDT,2025-01-04 17:30:00+09:00,5.4427,5.4516,5.421,5.4224,36737.0,3627436.0,0.0001,-1.129,39.487,-1.339
PENGUSDT,2025-01-04 17:30:00+09:00,0.124,0.125,0.1239,0.1239,450432.0,18446276.0,0.0001,-0.801,-22.842,-0.21
PENGUUSDT,2025-01-04 17:30:00+09:00,0.03672,0.03684,0.03573,0.03577,121925590.0,1220038240.0,5e-05,-4.307,101.133,-0.916
PEOPLEUSDT,2025-01-04 17:30:00+09:00,0.0499,0.05003,0.04972,0.0498,1001909.0,165214697.0,0.0001,-1.639,-50.27,0.024
PERPUSDT,2025-01-04 17:30:00+09:00,0.8273,0.8306,0.8261,0.8273,29473.0,3580770.0,0.0001,-1.395,-43.711,-0.986
PHAUSDT,2025-01-04 17:30:00+09:00,0.31341,0.31499,0.31256,0.31418,921235.0,23184347.0,0.0001,-0.755,22.078,-1.971
PHBUSDT,2025-01-04 17:30:00+09:00,1.7532,1.7586,1.749,1.749,3921.0,1468568.0,0.0001,-1.609,184.962,3.555
PIRATEUSDT,2025-01-04 17:30:00+09:00,0.1562,0.1568,0.1562,0.1567,23752.0,9723668.0,0.0001,-0.318,47.978,-0.31
PIXELUSDT,2025-01-04 17:30:00+09:00,0.1761,0.1766,0.1755,0.1755,122630.0,22070770.0,0.0001,-1.846,-0.429,-0.068
PNUTUSDT,2025-01-04 17:30:00+09:00,0.7683,0.7741,0.7646,0.7647,1619171.0,46989181.0,0.0001,-1.747,-15.439,1.159
POLUSDT,2025-01-04 17:30:00+09:00,0.5205,0.5221,0.5184,0.5187,337682.0,72103558.0,0.0001,-1.388,-60.52,-1.327
POLYXUSDT,2025-01-04 17:30:00+09:00,0.2882,0.289,0.288,0.2881,304116.0,8129032.0,0.0001,-1.065,81.97,-0.893
PONKEUSDT,2025-01-04 17:30:00+09:00,0.37541,0.37646,0.37481,0.37502,135870.0,22226698.0,0.0001,-0.189,37.508,0.856
POPCATUSDT,2025-01-04 17:30:00+09:00,0.9084,0.9109,0.9028,0.9049,889300.0,153895529.0,0.000186,-1.179,62.853,-0.304
PORTALUSDT,2025-01-04 17:30:00+09:00,0.3556,0.3578,0.355,0.3557,70193.6,9626501.19999999,0.0001,-1.331,-14.464,-0.954
POWRUSDT,2025-01-04 17:30:00+09:00,0.2817,0.2826,0.2804,0.2805,107687.0,10087349.0,0.0001,-0.918,46.969,-0.011
PRCLUSDT,2025-01-04 17:30:00+09:00,0.3724,0.3733,0.3707,0.3714,26881.0,12981451.0,0.0001,-2.083,-41.357,-0.314
PRIMEUSDT,2025-01-04 17:30:00+09:00,15.629,15.658,15.555,15.564,1010.6,514504.7,0.0001,-0.67,-56.222,0.086
PROMUSDT,2025-01-04 17:30:00+09:00,6.47,6.496,6.466,6.472,827.2,118741.1,0.0001,-0.277,127.272,1.547
PROSUSDT,2025-01-04 17:30:00+09:00,0.5717,0.5726,0.5716,0.5716,5583.0,1439336.0,0.0001,-0.747,-20.861,1.071
PUFFERUSDT,2025-01-04 17:30:00+09:00,0.7453,0.7458,0.7434,0.7437,68443.0,13685822.0,0.0001,-0.827,-15.866,0.056
PYRUSDT,2025-01-04 17:30:00+09:00,3.276,3.28,3.265,3.267,845.0,283792.0,0.0001,-1.269,74.513,-1.145
PYTHUSDT,2025-01-04 17:30:00+09:00,0.3906,0.3917,0.3902,0.3903,182976.0,55877905.0,0.0001,-1.24,3.518,0.393
QIUSDT,2025-01-04 17:30:00+09:00,0.01768,0.01772,0.01764,0.01764,18520.0,37343170.0,0.0001,-1.397,150.572,-0.694
QNTUSDT,2025-01-04 17:30:00+09:00,119.31,119.54,119.02,119.02,174.46,47050.13,0.0001,-0.352,275.783,-0.268
QTUMUSDT,2025-01-04 17:30:00+09:00,3.446,3.456,3.443,3.443,2726.2,2117313.5,0.0001,-1.006,95.412,0.212
QUICKUSDT,2025-01-04 17:30:00+09:00,0.04674,0.0468,0.04658,0.04658,5870.0,11857270.0,0.0001,-1.251,-42.823,0.149
RADUSDT,2025-01-04 17:30:00+09:00,1.396,1.398,1.384,1.384,50811.6,818927.7,0.0001,-1.072,24.509,0.422
RAREUSDT,2025-01-04 17:30:00+09:00,0.1215,0.1218,0.1212,0.1212,102313.0,20458240.0,0.000116,-1.383,91.377,1.267
RAYDIUMUSDT,2025-01-04 17:30:00+09:00,5.3808,5.3925,5.3381,5.364,5964.1,1804446.7,0.000915,-1.301,153.16,0.077
RDNTUSDT,2025-01-04 17:30:00+09:00,0.06469,0.06486,0.06445,0.06447,289990.0,41574603.0,-0.000139,-1.648,-41.397,-0.782
REEFUSDT,2025-01-04 17:30:00+09:00,0.001212,0.001215,0.00121,0.00121,30571730.0,6752433940.0,0.000143,-1.546,235.788,-0.182
RENDERUSDT,2025-01-04 17:30:00+09:00,8.015,8.065,7.992,7.995,27148.5,4965447.8,0.0001,-1.138,72.983,-0.248
RENUSDT,2025-01-04 17:30:00+09:00,0.03319,0.03333,0.03315,0.03316,108853.8,62142031.0,0.0001,-1.103,-46.504,-0.316
REQUSDT,2025-01-04 17:30:00+09:00,0.13342,0.13365,0.13329,0.13332,52004.0,8129452.0,0.0001,-1.083,68.192,-0.681
REZUSDT,2025-01-04 17:30:00+09:00,0.03973,0.03985,0.03966,0.03966,89891.0,65286705.0,0.0001,-1.245,-32.486,0.103
RIFSOLUSDT,2025-01-04 17:30:00+09:00,0.05272,0.05288,0.05171,0.0518,2632936.0,143584826.0,0.0001,-0.766,-12.589,0.175
RIFUSDT,2025-01-04 17:30:00+09:00,0.11158,0.11192,0.11151,0.11164,87028.0,11458069.0,0.0001,-1.151,73.686,0.326
RLCUSDT,2025-01-04 17:30:00+09:00,2.4724,2.479,2.4671,2.4699,2055.7,749825.2,0.0001,-0.835,-38.58,-1.269
RONUSDT,2025-01-04 17:30:00+09:00,2.002,2.006,1.998,2.0,1088.6,1696668.3,4.6e-05,-1.039,-64.42,-0.116
ROSEUSDT,2025-01-04 17:30:00+09:00,0.08973,0.09006,0.08949,0.08955,488651.0,71898488.0,0.0001,-1.192,-67.945,0.4
RPLUSDT,2025-01-04 17:30:00+09:00,12.415,12.445,12.375,12.375,394.71,93663.04,0.0001,-1.355,42.803,-1.718
RSRUSDT,2025-01-04 17:30:00+09:00,0.017457,0.01757,0.017287,0.017318,24544990.0,561509940.0,0.0001,-1.507,20.244,-1.684
RSS3USDT,2025-01-04 17:30:00+09:00,0.14133,0.14206,0.14131,0.14131,53757.0,10271216.0,0.0001,-0.528,-45.498,-1.02
RUNEUSDT,2025-01-04 17:30:00+09:00,5.065,5.079,5.052,5.053,22625.6,6062285.7,0.0001,-0.96,22.881,0.04
RVNUSDT,2025-01-04 17:30:00+09:00,0.02315,0.0233,0.02312,0.02314,2696506.0,182055216.0,0.0001,-1.153,137.743,-0.399
SAFEUSDT,2025-01-04 17:30:00+09:00,1.0763,1.0797,1.0732,1.0734,6330.3,2864791.5,0.0001,-0.767,83.382,0.33
SAGAUSDT,2025-01-04 17:30:00+09:00,1.6188,1.6242,1.6155,1.6155,16251.3,3764351.6,0.0001,-1.265,-6.262,-0.309
SANDUSDT,2025-01-04 17:30:00+09:00,0.6392,0.6411,0.6376,0.6378,463974.0,51133780.0,0.0001,-1.407,4.303,-2.058
SCAUSDT,2025-01-04 17:30:00+09:00,0.303,0.3094,0.303,0.3051,121224.3,3151818.2,0.0001,0.428,28.835,2.284
